cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile,crop_x,crop_y
6650,2515,836,2515.18,835.13,6.486735,71.518367,98,-52.14,-54.7,-46.88,4.21,6.68,23.19,257.91,98.87,open,1685.56,1149.53
6651,2527,835,2526.94,833.8,6.620175,72.69386,114,-38.87,-48.6,5.62,19.85,118.75,24.78,275.51,67.91,moderate,1759.81,1141.1
6652,2535,835,2535.33,833.29,6.670588,73.532941,85,166.91,-29.51,396.97,77.17,403.06,16.82,187.07,51.4,rough,1812.82,1137.91
6653,2544,834,2543.76,833.51,6.649367,74.375949,79,185.66,55.72,366.26,69.52,339.56,9.45,105.05,53.76,rough,1866.07,1139.25
6654,2554,833,2553.86,834.01,6.598824,75.385882,85,220.0,-52.89,418.91,79.18,446.64,3.04,33.85,50.66,rough,1929.86,1142.45
6655,2562,832,2560.37,831.03,6.896667,76.036667,30,-19.57,-61.83,110.85,57.12,321.6,2.51,27.87,55.83,rough,1970.97,1123.63
6656,2688,835,2688.0,835.0,6.5,88.8,1,-738.32,-738.32,-738.32,88.37,2777.65,1.0,11.12,37.93,severe,2777.19,1148.69
6657,2690,835,2690.0,835.0,6.5,89.0,1,-395.18,-395.18,-395.18,79.7,2950.89,1.0,11.12,37.93,severe,2789.83,1148.69
6719,2255,843,2253.29,842.0,5.8,45.329412,51,285.11,-123.53,626.19,82.61,977.74,1.84,20.49,36.27,severe,31.28,1192.91
6720,2264,840,2265.54,838.62,6.138462,46.553846,26,297.24,-37.07,708.47,85.9,1165.71,2.28,25.31,36.18,severe,108.62,1171.53
6721,2272,840,2271.63,839.26,6.073684,47.163158,19,220.63,-55.48,562.67,86.24,1189.65,1.48,16.5,36.66,severe,147.11,1175.62
6722,2474,843,2475.02,842.29,5.770833,67.502083,48,-60.72,-70.56,-53.82,13.76,33.21,1.51,16.77,82.79,easy,1431.86,1194.75
6723,2481,841,2482.16,842.11,5.78913,68.216304,92,-54.31,-60.46,-47.76,6.46,13.36,4.84,53.85,95.96,easy,1476.98,1193.59
6724,2493,843,2492.32,844.03,5.596694,69.232231,121,-40.71,-51.11,-27.7,12.98,22.48,8.09,89.95,84.04,easy,1541.15,1205.75
6725,2503,841,2503.08,841.45,5.854667,70.308,75,-46.4,-52.16,-33.15,10.74,17.84,12.37,137.61,87.82,easy,1609.1,1189.45
6726,2511,843,2511.52,844.09,5.590722,71.151546,97,-50.99,-53.3,-49.05,1.94,4.0,14.1,156.81,100.0,open,1662.39,1206.13
6727,2522,842,2522.5,843.27,5.67265,72.250427,117,-41.96,-49.5,0.18,13.18,43.85,22.79,253.44,82.06,easy,1731.8,1200.95
6728,2536,842,2535.29,843.15,5.685263,73.529474,95,70.84,-22.3,267.12,62.81,255.9,19.03,211.59,56.37,rough,1812.6,1200.15
6729,2545,841,2545.79,842.07,5.792632,74.578947,95,200.67,90.28,379.52,62.15,278.61,10.98,122.04,55.47,rough,1878.89,1193.37
6730,2556,845,2554.13,844.96,5.503659,75.413415,82,28.42,-63.68,352.58,61.39,329.92,3.78,42.06,55.32,rough,1931.6,1211.63
6731,2687,845,2687.33,845.33,5.466667,88.733333,3,-242.78,-379.1,-159.58,86.33,1576.2,1.0,11.12,37.93,severe,2772.98,1213.96
6732,2693,846,2692.6,847.6,5.24,89.26,5,-296.32,-490.32,-221.2,83.73,3416.28,1.0,11.12,37.93,severe,2806.25,1228.28
6794,2254,854,2251.97,853.41,4.658824,45.197059,34,90.26,-300.31,436.65,84.85,1000.46,1.13,12.53,37.42,severe,22.91,1264.99
6795,2475,854,2478.42,853.32,4.667742,67.841935,31,-61.14,-69.8,-55.92,15.39,42.5,1.41,15.71,79.65,easy,1453.33,1264.43
6796,2486,854,2485.33,852.05,4.795402,68.533333,87,-54.37,-66.49,-44.21,13.1,25.67,2.76,30.65,84.1,easy,1497.0,1256.36
6797,2492,858,2493.2,858.37,4.162745,69.319608,102,-39.92,-63.52,12.75,33.53,104.64,3.34,37.16,62.52,moderate,1546.67,1296.33
6798,2504,851,2503.2,851.6,4.840164,70.319672,122,-53.12,-60.5,-42.5,8.12,18.4,4.3,47.81,92.94,easy,1609.84,1253.54
6799,2512,857,2512.49,856.54,4.346281,71.24876,121,-48.91,-53.17,-37.77,5.45,31.26,11.07,123.07,96.74,easy,1668.53,1284.73
6800,2523,854,2523.36,854.28,4.572,72.336,150,24.94,-49.63,425.88,46.85,265.77,20.22,224.83,56.24,rough,1737.21,1270.48
6801,2535,853,2534.07,853.57,4.643284,73.406716,134,220.35,9.27,448.15,69.47,341.37,15.07,167.59,53.14,rough,1804.84,1265.97
6802,2544,853,2544.12,852.48,4.751887,74.412264,106,222.56,-18.59,391.22,70.67,360.39,7.43,82.57,53.04,rough,1868.36,1259.11
6803,2553,856,2552.24,855.0,4.5,75.224,75,-13.34,-61.16,123.51,54.52,231.29,2.57,28.61,58.63,moderate,1919.64,1275.02
6804,2564,855,2564.4,857.77,4.223256,76.439535,43,-50.96,-63.26,-38.57,22.49,68.77,2.75,30.58,66.32,moderate,1996.42,1292.51
6805,2574,857,2572.82,859.22,4.077778,77.282222,45,-39.47,-63.55,30.67,42.17,201.69,2.94,32.64,59.53,moderate,2049.65,1301.7
6806,2582,859,2581.33,860.61,3.939394,78.133333,33,41.81,-59.61,203.65,76.31,356.94,2.2,24.47,54.51,rough,2103.41,1310.44
6807,2688,853,2688.0,854.33,4.566667,88.8,3,-289.81,-363.3,-217.03,86.82,2281.94,1.0,11.12,37.93,severe,2777.19,1270.81
6808,2690,853,2689.75,855.38,4.4625,88.975,8,-219.32,-327.67,-131.17,79.0,2717.95,1.0,11.12,37.93,severe,2788.25,1277.39
6875,2254,862,2251.13,862.16,3.784211,45.113158,38,285.37,5.77,640.34,81.54,833.27,1.51,16.79,38.37,severe,17.61,1320.24
6876,2481,867,2483.43,865.89,3.411429,68.342857,35,-55.64,-63.5,-47.34,18.42,47.45,2.13,23.72,74.15,easy,1484.97,1343.79
6877,2493,867,2492.37,866.57,3.342697,69.237079,89,32.41,-43.14,264.35,58.13,236.24,8.94,99.46,57.87,rough,1541.46,1348.13
6878,2505,866,2503.62,864.13,3.586957,70.361957,92,-39.81,-51.5,12.87,16.25,104.22,9.29,103.33,75.69,easy,1612.51,1332.7
6879,2511,867,2512.0,866.15,3.384848,71.2,66,-41.42,-47.63,14.95,16.5,154.52,15.19,168.86,73.31,easy,1665.45,1345.47
6880,2521,867,2522.1,866.12,3.388,72.2104,125,348.69,-37.68,774.56,78.4,717.31,22.24,247.28,40.24,severe,1729.27,1345.27
6881,2535,867,2533.96,865.72,3.428155,73.396117,103,516.1,276.3,885.37,79.67,547.94,16.35,181.79,44.96,rough,1804.17,1342.73
6882,2543,864,2544.2,864.24,3.57619,74.419841,126,315.36,-23.22,582.38,76.9,478.32,8.18,91.01,48.8,rough,1868.84,1333.38
6883,2556,861,2555.92,863.19,3.680734,75.591743,109,77.78,-59.6,272.89,64.81,266.13,5.7,63.34,56.9,rough,1942.86,1326.78
6884,2567,866,2567.2,865.22,3.478495,76.72043,93,-1.2,-39.09,62.08,39.72,154.15,9.63,107.03,60.56,moderate,2014.16,1339.55
6885,2577,866,2576.37,866.61,3.339437,77.63662,71,188.22,-5.17,448.1,74.33,415.82,8.64,96.12,51.43,rough,2072.03,1348.33
6886,2583,867,2583.26,867.04,3.296296,78.325926,54,64.49,-65.15,256.95,73.45,488.01,3.95,43.9,50.19,rough,2115.58,1351.06
6887,2691,868,2691.0,868.5,3.15,89.1,2,-450.68,-493.14,-408.22,85.4,4267.97,1.0,11.12,37.93,severe,2796.14,1360.3
6955,2253,870,2251.05,869.52,3.047619,45.104762,42,352.28,-14.32,741.9,84.91,1067.08,2.13,23.66,35.88,severe,17.08,1366.77
6956,2469,878,2469.43,879.21,2.078571,66.942857,14,-58.28,-64.14,-53.84,22.15,78.03,1.6,17.85,66.71,moderate,1396.54,1427.98
6957,2474,879,2475.75,878.75,2.124528,67.575472,53,-53.97,-62.15,-48.15,9.7,25.51,3.38,37.57,90.01,easy,1436.5,1425.08
6958,2483,871,2484.45,873.02,2.697701,68.444828,87,-47.42,-60.3,-36.43,12.53,33.99,4.86,54.0,84.69,easy,1491.41,1388.87
6959,2497,872,2495.79,872.62,2.738028,69.578873,71,53.33,-36.07,239.61,62.37,270.11,14.28,158.76,56.34,rough,1563.05,1386.32
6960,2503,873,2503.65,874.35,2.565278,70.365278,72,-38.59,-47.09,13.8,19.98,112.37,19.01,211.42,68.27,moderate,1612.72,1397.24
6961,2512,873,2512.82,873.73,2.626923,71.282051,78,59.09,-45.54,469.22,53.73,434.29,21.82,242.61,50.7,rough,1670.63,1393.34
6962,2525,876,2524.33,875.59,2.441176,72.432941,85,771.0,468.19,1045.52,77.02,576.57,28.06,312.0,41.85,severe,1743.33,1405.07
6963,2533,874,2532.49,873.93,2.607143,73.248571,70,825.57,581.14,1026.38,76.01,492.99,22.41,249.2,44.52,rough,1794.85,1394.59
6964,2541,875,2542.27,874.7,2.529592,74.226531,98,423.72,141.67,647.55,74.31,437.41,17.89,198.92,48.82,rough,1856.63,1399.49
6965,2554,877,2553.17,875.88,2.412409,75.316788,137,106.84,14.22,437.0,60.27,294.15,17.9,199.05,55.05,rough,1925.5,1406.89
6966,2564,872,2562.66,872.16,2.783516,76.265934,91,37.86,-0.04,163.16,45.53,179.17,15.64,173.96,59.17,moderate,1985.45,1383.45
6967,2572,876,2572.55,875.71,2.428713,77.255446,101,184.78,16.15,639.32,68.9,439.33,16.05,178.46,50.22,rough,2047.96,1405.86
6968,2585,874,2583.38,875.16,2.483721,78.338372,86,254.44,-62.44,681.86,77.84,745.04,6.21,69.08,40.98,severe,2116.36,1402.39
6969,2591,878,2589.5,877.58,2.241667,78.95,24,3.61,-70.94,125.83,70.87,835.68,2.65,29.43,39.8,severe,2155.0,1417.68
6970,2683,878,2682.67,879.33,2.066667,88.266667,3,-680.14,-772.17,-514.96,89.15,3867.03,1.0,11.12,37.93,severe,2743.51,1428.73
7041,2466,886,2467.93,887.7,1.23,66.793333,30,-54.08,-63.71,-44.62,16.6,52.32,2.42,26.87,77.16,easy,1387.09,1481.58
7042,2471,883,2472.61,885.16,1.483929,67.260714,56,-48.25,-60.49,-41.14,9.04,24.08,4.4,48.94,91.14,easy,1416.62,1465.54
7043,2482,884,2483.2,883.79,1.621014,68.32029,138,-43.51,-50.93,-34.32,7.15,13.45,8.99,100.01,94.46,easy,1483.55,1456.88
7044,2497,881,2495.84,882.49,1.750993,69.584106,151,-34.96,-42.12,-26.36,7.72,32.1,17.46,194.11,92.32,easy,1563.38,1448.67
7045,2507,887,2505.45,886.66,1.334043,70.544681,94,-34.26,-45.05,48.03,16.04,76.86,27.7,308.07,75.69,easy,1624.06,1475.01
7046,2513,882,2513.14,881.43,1.856818,71.313636,88,148.3,-45.22,449.65,69.2,473.07,28.82,320.44,48.53,rough,1672.63,1441.99
7047,2523,883,2522.88,883.96,1.604211,72.288421,95,554.46,270.59,841.13,74.4,496.78,34.38,382.36,45.13,rough,1734.2,1457.94
7048,2534,883,2533.66,883.66,1.634021,73.365979,97,551.04,294.44,792.43,74.61,415.81,29.53,328.38,48.0,rough,1802.27,1456.06
7049,2543,884,2544.2,884.28,1.572477,74.420183,109,304.27,108.98,578.69,74.95,419.86,26.73,297.28,49.44,rough,1868.86,1459.95
7050,2557,887,2556.16,886.44,1.355714,75.615714,70,148.09,27.61,462.76,71.45,348.23,28.52,317.11,52.43,rough,1944.38,1473.64
7051,2562,883,2563.09,883.02,1.697872,76.308511,94,91.43,23.77,273.31,62.9,302.65,25.25,280.73,54.39,rough,1988.14,1452.03
7052,2573,884,2573.21,884.56,1.543519,77.321296,108,291.47,113.93,535.38,76.15,429.48,19.66,218.67,49.69,rough,2052.12,1461.78
7053,2584,887,2583.41,886.08,1.392473,78.34086,93,383.39,250.4,522.73,70.76,366.47,11.45,127.36,51.68,rough,2116.52,1471.32
7054,2591,881,2590.6,882.79,1.721053,79.059649,57,109.06,-62.5,298.16,75.27,618.57,4.0,44.45,45.88,rough,2161.92,1450.56
7055,2686,883,2682.0,885.67,1.433333,88.2,15,-159.45,-555.98,26.41,83.85,3863.16,1.06,11.73,37.93,severe,2739.29,1468.74
7129,2465,894,2467.04,895.37,0.462963,66.703704,54,-55.65,-62.65,-43.91,13.52,38.92,3.04,33.83,82.92,easy,1381.43,1530.03
7130,2474,897,2474.71,895.99,0.400917,67.470642,109,-41.65,-51.7,-34.73,6.1,13.01,10.4,115.63,96.22,easy,1429.88,1533.95
7131,2485,894,2484.51,893.57,0.642593,68.450926,108,-38.69,-43.13,-32.18,6.2,9.22,17.16,190.82,95.72,easy,1491.8,1518.69
7132,2491,897,2492.38,895.83,0.416514,69.237615,109,-39.14,-43.43,-29.89,6.36,11.16,23.51,261.46,94.96,easy,1541.49,1532.97
7133,2503,897,2503.03,896.32,0.367544,70.302632,114,-25.68,-40.8,199.57,17.0,119.31,30.82,342.75,72.49,easy,1608.77,1536.06
7134,2513,891,2513.85,892.1,0.78972,71.385047,107,180.34,-27.36,449.61,72.4,417.15,37.14,412.97,49.53,rough,1677.14,1509.39
7135,2525,894,2524.03,894.21,0.579439,72.402804,107,213.06,11.35,665.43,71.55,447.53,42.87,476.71,48.02,rough,1741.43,1522.68
7136,2531,894,2532.12,893.79,0.621429,73.211905,84,407.01,109.92,616.79,74.39,529.97,39.22,436.17,44.61,rough,1792.54,1520.02
7137,2542,894,2542.45,894.16,0.584167,74.245,120,446.33,168.26,659.25,73.73,396.57,36.73,408.44,48.7,rough,1857.79,1522.38
7138,2555,892,2553.42,892.3,0.769737,75.342105,76,153.12,34.02,406.95,68.52,381.1,34.32,381.59,50.99,rough,1927.1,1510.66
7139,2562,896,2562.71,895.35,0.464894,76.271277,94,120.32,9.78,363.71,64.76,326.61,33.79,375.78,52.91,rough,1985.79,1529.91
7140,2573,895,2573.1,894.79,0.521368,77.310256,117,280.49,71.07,539.08,71.32,414.97,24.17,268.75,49.9,rough,2051.42,1526.34
7141,2585,893,2585.15,893.44,0.655556,78.514815,81,560.03,398.57,1051.01,73.38,616.47,12.95,143.97,42.81,rough,2127.51,1517.87
7142,2596,892,2594.31,891.92,0.808333,79.430952,84,472.08,-62.75,1129.39,82.81,963.5,4.72,52.52,35.03,severe,2185.38,1508.22
7143,2600,894,2600.0,896.12,0.388235,80.0,51,360.14,-6.74,609.56,82.5,1538.92,3.72,41.35,35.73,severe,2221.32,1534.75
7232,2462,906,2463.77,905.23,-0.523438,66.376563,64,-56.84,-65.1,-50.14,9.75,33.1,3.39,37.69,89.69,easy,1360.77,1592.34
7233,2473,905,2473.04,904.83,-0.483333,67.304444,90,-42.13,-52.14,-30.29,9.23,16.46,11.03,122.64,90.6,easy,1419.38,1589.81
7234,2485,906,2485.29,905.22,-0.521978,68.528571,91,-29.55,-34.36,-25.41,3.62,8.48,22.77,253.19,99.88,open,1496.7,1592.25
7235,2496,905,2495.49,905.1,-0.510345,69.549425,87,-32.92,-43.81,-22.84,12.37,17.81,31.83,353.92,83.68,easy,1561.19,1591.51
7236,2503,907,2503.61,906.98,-0.697917,70.361458,96,-29.97,-39.7,-14.68,13.68,49.02,38.73,430.67,79.96,easy,1612.48,1603.36
7237,2515,904,2514.48,903.25,-0.325397,71.448413,126,41.46,-18.28,361.72,52.52,287.1,44.08,490.21,53.9,rough,1681.14,1579.83
7238,2524,906,2524.7,904.49,-0.449425,72.470115,87,234.95,-7.24,697.78,75.68,596.27,50.88,565.74,42.74,rough,1745.68,1587.67
7239,2536,903,2535.46,903.67,-0.367241,73.54569,116,660.13,217.7,895.53,78.55,556.02,47.45,527.66,41.82,severe,1813.62,1582.47
7240,2544,907,2543.77,906.66,-0.666304,74.377174,92,619.18,365.5,888.95,75.22,394.58,48.92,543.97,46.98,rough,1866.14,1601.37
7241,2553,901,2552.78,901.33,-0.132727,75.278182,110,381.57,99.07,590.27,74.28,456.11,42.58,473.49,46.82,rough,1923.06,1567.66
7242,2565,904,2565.4,903.99,-0.398925,76.539785,93,190.86,15.73,481.43,71.47,423.6,35.24,391.91,49.4,rough,2002.75,1584.48
7243,2576,905,2576.09,904.79,-0.478723,77.608511,94,280.03,105.25,586.11,73.52,479.22,26.77,297.73,47.73,rough,2070.26,1589.52
7244,2584,901,2585.15,901.7,-0.17,78.514545,110,799.38,407.35,1181.04,80.17,679.24,17.72,197.07,39.19,severe,2127.49,1570.02
7245,2597,905,2596.03,904.91,-0.491045,79.602985,134,557.36,130.87,1072.21,80.37,685.35,10.78,119.84,40.82,severe,2196.24,1590.3
7246,2607,901,2605.0,902.33,-0.232653,80.5,49,207.98,-128.42,438.1,82.03,1738.62,3.07,34.19,36.63,severe,2252.91,1573.97
7247,2611,903,2609.0,904.06,-0.405556,80.9,18,-24.0,-125.49,90.24,82.68,2788.62,1.4,15.52,37.91,severe,2278.17,1584.9
7346,2448,917,2448.8,919.2,-1.92,64.88,30,-56.47,-63.16,-49.29,16.35,41.55,2.13,23.66,77.95,easy,1266.23,1680.56
7347,2455,916,2455.51,916.49,-1.648837,65.551163,43,-53.7,-62.39,-45.68,13.88,26.56,3.25,36.12,82.67,easy,1308.63,1663.43
7348,2462,914,2462.52,913.93,-1.393151,66.252055,73,-51.84,-62.29,-44.66,8.67,19.99,5.72,63.65,91.83,easy,1352.9,1647.28
7349,2471,913,2471.45,914.61,-1.461468,67.144954,109,-39.8,-49.63,-28.89,8.91,16.84,13.59,151.09,90.99,easy,1409.3,1651.59
7350,2481,911,2480.79,912.24,-1.224444,68.078889,90,-28.95,-34.38,-25.83,3.71,8.67,21.02,233.72,99.84,open,1468.3,1636.62
7351,2492,915,2492.38,915.14,-1.513821,69.238211,123,-23.33,-26.56,-20.58,2.75,7.47,32.71,363.78,100.0,open,1541.53,1654.9
7352,2507,915,2506.26,914.8,-1.480233,70.625581,86,-22.12,-29.98,-9.05,10.07,37.27,45.19,502.53,86.21,easy,1629.17,1652.78
7353,2515,915,2515.03,914.59,-1.458889,71.503333,90,98.8,-24.27,641.18,62.28,494.43,52.07,579.04,46.59,rough,1684.61,1651.43
7354,2524,911,2524.52,912.0,-1.2,72.451852,81,499.61,120.09,788.36,78.16,588.4,56.38,626.9,41.13,severe,1744.53,1635.08
7355,2533,917,2533.65,915.64,-1.564423,73.365385,104,540.32,300.21,747.57,77.8,471.53,59.1,657.23,44.35,rough,1802.23,1658.1
7356,2545,916,2544.58,916.0,-1.6,74.458333,84,674.51,374.8,867.89,78.25,484.09,52.88,588.06,43.62,rough,1871.27,1660.35
7357,2551,912,2552.12,912.03,-1.203333,75.212222,90,582.15,306.61,857.3,76.63,458.14,47.55,528.75,45.3,rough,1918.89,1635.29
7358,2562,911,2562.08,912.06,-1.206087,76.207826,115,487.33,304.65,723.76,76.65,476.41,38.85,432.04,45.85,rough,1981.78,1635.46
7359,2575,913,2573.82,913.34,-1.334,77.382,100,205.73,48.44,490.51,72.38,453.45,28.99,322.38,48.8,rough,2055.95,1643.54
7360,2584,915,2584.96,913.31,-1.331193,78.49633,109,239.03,54.4,660.5,71.52,524.63,20.78,231.09,46.95,rough,2126.34,1643.37
7361,2596,916,2595.01,914.64,-1.46375,79.50125,80,357.41,146.37,598.3,76.36,437.04,11.99,133.34,49.59,rough,2189.82,1651.74
7362,2604,914,2603.49,913.2,-1.319718,80.349296,71,179.39,-61.51,390.89,75.54,716.28,3.67,40.83,42.46,rough,2243.39,1642.64
7363,2665,914,2664.29,915.71,-1.571429,86.428571,7,-651.13,-1119.43,-425.49,88.43,3694.3,1.0,11.12,37.93,severe,2627.4,1658.54
7467,2437,928,2439.21,929.12,-2.912121,63.921212,33,-41.41,-59.06,-19.24,38.02,60.51,2.63,29.24,63.94,moderate,1205.67,1743.23
7468,2448,927,2448.58,927.19,-2.718841,64.857971,69,-48.19,-60.74,-38.05,12.43,27.16,4.7,52.21,85.09,easy,1264.84,1731.02
7469,2455,922,2454.73,923.2,-2.319643,65.473214,56,-44.54,-49.24,-39.49,5.31,12.61,7.93,88.18,97.78,easy,1303.7,1705.8
7470,2462,923,2463.15,923.12,-2.311828,66.315054,93,-44.03,-48.89,-35.98,6.32,13.89,12.96,144.13,95.64,easy,1356.88,1705.31
7471,2476,927,2474.64,925.46,-2.546154,67.463736,91,-27.64,-36.97,-22.29,5.97,12.72,22.14,246.16,95.68,easy,1429.44,1720.11
7472,2483,923,2483.33,922.0,-2.2,68.333333,102,-24.45,-28.8,-21.21,3.15,7.01,27.25,303.0,100.0,open,1484.37,1698.25
7473,2494,926,2494.04,925.36,-2.535789,69.404211,95,-18.36,-22.49,-5.43,5.13,11.78,38.34,426.35,96.11,easy,1552.02,1719.46
7474,2503,923,2503.0,923.57,-2.357143,70.3,112,-14.74,-22.25,-6.77,6.34,24.31,45.81,509.39,93.09,easy,1608.6,1708.17
7475,2514,924,2513.79,924.3,-2.430303,71.378788,99,175.61,-22.26,504.08,67.34,461.18,55.93,621.99,46.94,rough,1676.74,1712.79
7476,2524,921,2523.55,921.2,-2.120238,72.354762,84,437.17,196.69,771.21,76.58,552.78,62.66,696.81,42.17,rough,1738.39,1693.21
7477,2532,924,2532.23,924.08,-2.407692,73.223077,65,351.24,188.68,486.55,73.52,384.77,63.36,704.54,47.83,rough,1793.24,1711.36
7478,2543,923,2543.36,923.35,-2.335165,74.336264,91,491.06,208.0,925.08,78.42,551.29,52.58,584.67,42.58,rough,1863.56,1706.78
7479,2557,923,2555.91,922.34,-2.233945,75.590826,109,831.27,602.17,1034.97,74.55,428.05,40.64,451.95,45.3,rough,1942.81,1700.39
7480,2564,924,2565.11,923.87,-2.386777,76.510744,121,591.47,376.56,945.15,76.68,454.42,31.49,350.14,46.44,rough,2000.92,1710.04
7481,2577,922,2575.94,922.88,-2.288235,77.594118,102,435.2,165.43,734.77,78.3,528.97,21.74,241.8,45.65,rough,2069.35,1703.82
7482,2584,921,2585.33,922.78,-2.277778,78.533333,81,191.05,63.04,353.53,74.66,304.97,14.31,159.15,54.48,rough,2128.68,1703.16
7483,2596,922,2594.67,923.01,-2.301149,79.466667,87,250.12,78.01,457.43,74.69,331.21,9.78,108.79,53.64,rough,2187.63,1704.63
7484,2603,923,2603.35,923.89,-2.388889,80.334568,81,227.93,7.84,412.35,76.15,452.05,5.51,61.26,50.29,rough,2242.46,1710.18
7485,2611,924,2608.89,924.97,-2.497222,80.888889,36,30.93,-48.62,182.19,76.19,858.31,1.66,18.51,39.01,severe,2277.47,1717.02
7486,2656,925,2657.17,926.17,-2.616667,85.716667,12,-293.3,-638.91,-57.32,86.45,6254.13,1.07,11.89,37.93,severe,2582.43,1724.57
7487,2662,924,2660.7,923.4,-2.34,86.07,10,-309.95,-926.25,-43.18,83.75,5498.8,1.08,12.04,37.93,severe,2604.75,1707.09
7601,2426,939,2427.33,939.81,-3.980952,62.733333,21,-56.87,-61.57,-50.36,18.01,28.31,1.82,20.2,75.48,easy,1130.63,1810.74
7602,2434,931,2435.47,933.71,-3.370588,63.547059,34,-45.15,-61.07,-21.74,29.98,52.16,2.85,31.73,64.19,moderate,1182.03,1772.19
7603,2445,933,2445.02,933.86,-3.385882,64.502353,85,-42.66,-53.62,-32.45,10.54,26.1,8.7,96.74,88.17,easy,1242.38,1773.15
7604,2457,934,2457.27,933.44,-3.344,65.727,100,-37.74,-44.59,-28.88,8.25,15.76,15.11,168.01,92.07,easy,1319.74,1770.51
7605,2467,931,2466.93,931.57,-3.157282,66.693204,103,-30.48,-40.45,-21.28,9.51,17.34,21.62,240.4,89.38,easy,1380.77,1758.71
7606,2476,935,2475.62,936.51,-3.651136,67.5625,88,-21.73,-24.07,-19.72,3.42,8.12,31.09,345.76,99.7,open,1435.68,1789.91
7607,2481,931,2482.74,931.99,-3.198765,68.274074,81,-21.26,-24.2,-19.1,2.73,5.92,32.45,360.87,100.0,open,1480.63,1761.33
7608,2493,933,2493.06,934.06,-3.405738,69.305738,122,-12.29,-19.49,7.07,10.24,20.23,41.81,464.94,86.67,easy,1545.79,1774.41
7609,2507,936,2506.2,934.52,-3.452336,70.619626,107,-0.54,-12.28,19.65,15.95,54.48,53.26,592.23,74.84,easy,1628.79,1777.35
7610,2516,933,2516.16,933.18,-3.318085,71.615957,94,82.16,-0.4,445.9,48.71,297.43,61.71,686.22,52.17,rough,1691.73,1768.87
7611,2526,931,2525.7,931.24,-3.124468,72.570213,94,116.48,7.13,296.33,62.5,335.04,66.77,742.48,50.47,rough,1752.0,1756.64
7612,2535,931,2534.96,932.44,-3.243878,73.495918,98,226.01,46.18,437.02,73.0,370.23,59.55,662.23,49.24,rough,1810.48,1764.18
7613,2543,933,2543.54,932.3,-3.23038,74.35443,79,397.39,146.18,755.49,78.34,561.56,51.42,571.83,42.87,rough,1864.71,1763.33
7614,2553,932,2553.43,932.35,-3.235484,75.342742,124,802.35,559.86,1008.69,75.63,443.49,41.65,463.12,44.91,rough,1927.14,1763.65
7615,2566,937,2564.83,936.06,-3.606061,76.482828,99,757.06,569.32,1000.18,70.93,422.57,30.39,337.95,46.57,rough,1999.15,1787.06
7616,2573,933,2573.7,932.79,-3.278512,77.370248,121,584.64,265.58,791.99,72.35,448.99,21.57,239.84,47.3,rough,2055.21,1766.37
7617,2585,934,2584.49,933.36,-3.336066,78.44918,122,124.82,-7.7,373.54,75.45,443.24,10.98,122.15,50.78,rough,2123.36,1770.01
7618,2596,932,2595.88,932.51,-3.250893,79.5875,112,87.97,-26.92,338.04,63.12,357.33,3.56,39.6,54.15,rough,2195.27,1764.63
7619,2606,937,2605.55,936.08,-3.607692,80.554945,91,171.53,-4.05,436.37,73.91,435.18,5.17,57.47,51.15,rough,2256.38,1787.17
7620,2613,934,2613.12,933.41,-3.341333,81.312,75,-4.13,-185.93,216.58,61.52,1014.07,3.73,41.44,37.75,severe,2304.2,1770.34
7621,2622,936,2620.46,935.85,-3.584615,82.046154,39,-34.07,-663.56,124.62,68.13,2831.06,1.97,21.94,37.87,severe,2350.57,1785.71
7622,2630,939,2629.37,940.53,-4.052632,82.936842,19,-29.57,-243.89,118.66,78.74,2530.18,1.48,16.5,37.9,severe,2406.83,1815.27
7735,2417,947,2419.0,947.6,-4.76,61.9,30,-56.08,-62.14,-49.14,17.29,31.14,2.14,23.8,76.63,easy,1077.99,1859.95
7736,2426,944,2426.12,945.12,-4.512308,62.612308,65,-47.46,-60.56,-40.16,10.09,25.97,5.51,61.27,89.16,easy,1122.99,1844.31
7737,2434,941,2434.03,941.57,-4.156579,63.402632,76,-45.99,-61.53,-31.66,12.67,29.94,6.41,71.26,84.47,easy,1172.91,1821.84
7738,2441,942,2442.09,943.33,-4.332759,64.209483,116,-31.92,-47.52,-17.92,11.41,24.75,13.36,148.61,86.36,easy,1223.88,1832.97
7739,2454,941,2452.83,941.76,-4.176415,65.283019,106,-20.01,-35.66,-11.41,11.8,21.47,18.66,207.45,85.44,easy,1291.69,1823.09
7740,2464,944,2464.33,943.57,-4.357391,66.433043,115,-25.13,-34.63,-13.75,11.84,19.37,27.0,300.21,84.88,easy,1364.33,1834.52
7741,2474,946,2474.19,945.94,-4.59386,67.419298,114,-26.1,-33.04,-18.98,9.85,14.34,36.05,400.83,87.92,easy,1426.63,1849.46
7742,2486,945,2485.92,944.47,-4.446763,68.592086,139,-14.99,-19.79,-6.69,6.12,13.94,43.76,486.57,93.93,easy,1500.72,1840.17
7743,2497,945,2496.6,944.81,-4.480992,69.660331,121,10.7,-9.68,31.62,19.13,32.43,51.34,570.94,70.03,moderate,1568.19,1842.33
