cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile
16236,1486,1383,1485.37,1383.19,-48.318627,-31.462745,102,1123.83,843.89,1510.88,80.79,620.98,73.81,820.81,35.44,severe
16237,1494,1384,1494.39,1385.1,-48.509639,-30.561446,83,1432.1,1185.91,1716.43,76.79,601.79,78.64,874.45,33.98,severe
16238,1501,1381,1502.69,1383.27,-48.326804,-29.730928,97,1590.81,1140.12,2180.87,80.89,1037.98,84.98,945.01,23.39,extreme
16239,1517,1387,1516.11,1387.01,-48.700719,-28.389209,139,2439.43,1286.43,3628.77,86.48,1966.5,76.02,845.3,19.21,extreme
16240,1524,1381,1524.79,1382.7,-48.270103,-27.520619,97,2468.47,1757.33,3193.15,85.28,1440.32,70.75,786.7,19.4,extreme
16241,1537,1385,1536.48,1384.77,-48.476596,-26.352128,94,1941.95,1251.38,2703.97,85.77,1407.38,59.57,662.38,23.11,extreme
16242,1547,1384,1546.3,1385.03,-48.502532,-25.36962,79,1204.37,806.8,1832.31,83.4,1325.79,50.46,561.11,27.86,severe
16243,1551,1381,1552.23,1381.0,-48.1,-24.777027,74,1930.43,781.17,2780.58,82.97,1725.62,46.79,520.25,24.02,extreme
16244,1562,1384,1562.03,1383.81,-48.380952,-23.797143,105,1314.28,605.5,2740.94,82.22,1606.05,36.87,410.02,28.15,severe
16245,1573,1386,1573.42,1384.85,-48.484956,-22.657522,113,936.43,559.89,1871.37,77.71,1213.18,26.95,299.63,30.94,severe
16246,1584,1383,1582.87,1382.85,-48.284545,-21.712727,110,933.08,467.98,2168.29,79.19,1170.27,21.93,243.84,31.29,severe
16247,1591,1387,1591.93,1386.37,-48.637079,-20.806742,89,557.01,380.34,836.26,73.62,442.88,13.66,151.93,48.18,rough
16248,1603,1384,1603.81,1383.5,-48.35,-19.618868,106,380.04,20.6,686.42,76.56,690.92,5.21,57.93,42.02,rough
16249,1617,1381,1616.26,1382.91,-48.290741,-18.374074,54,65.2,-38.93,204.35,75.71,730.03,1.56,17.34,42.82,rough
16250,1622,1387,1622.67,1386.89,-48.689286,-17.733036,112,381.48,-38.61,856.63,83.08,802.84,4.7,52.24,38.56,severe
16251,1635,1386,1634.0,1384.41,-48.440625,-16.6,96,-2.96,-171.86,377.61,54.28,475.71,2.35,26.1,51.04,rough
16252,1645,1384,1644.35,1382.35,-48.235135,-15.564865,37,-73.26,-243.71,-29.87,56.55,689.88,1.31,14.56,44.45,rough
16253,1657,1384,1658.43,1387.48,-48.747727,-14.156818,44,-45.27,-247.59,-7.28,44.56,702.11,1.71,18.99,44.04,rough
16254,1662,1381,1663.24,1383.21,-48.321429,-13.67619,42,-28.49,-256.54,-7.24,33.48,663.52,2.52,28.06,45.19,rough
16255,1671,1384,1671.76,1384.96,-48.496,-12.824,125,-10.16,-47.14,111.11,42.72,295.0,2.85,31.73,56.63,rough
16256,1685,1385,1683.09,1385.65,-48.565254,-11.690678,118,617.8,-19.29,1781.08,82.85,1597.6,8.71,96.87,33.94,severe
16257,1691,1383,1693.02,1383.64,-48.363636,-10.69798,99,1867.98,771.4,2278.31,81.53,1294.69,14.69,163.32,26.51,severe
16258,1706,1384,1704.84,1383.61,-48.361404,-9.515789,114,1577.88,1233.87,1846.62,76.39,568.96,21.74,241.79,37.97,severe
16259,1716,1383,1714.82,1383.11,-48.311494,-8.518391,87,1215.64,1032.46,1418.45,74.46,402.32,27.72,308.29,44.8,rough
16260,1721,1383,1722.94,1384.67,-48.466667,-7.705882,102,982.39,837.36,1158.63,68.7,296.03,35.11,390.41,48.92,rough
16261,1737,1385,1736.26,1383.61,-48.361151,-6.374101,139,850.31,750.44,1032.78,59.58,216.26,45.48,505.79,51.46,rough
16262,1747,1387,1746.6,1387.19,-48.718824,-5.34,85,901.65,731.68,1044.12,72.17,284.79,54.87,610.13,48.41,rough
16263,1751,1381,1751.14,1380.81,-48.081319,-4.885714,91,1044.66,937.16,1113.67,64.45,217.39,50.66,563.37,49.98,rough
16264,1767,1384,1765.83,1383.71,-48.371429,-3.416883,77,843.61,714.8,958.75,69.08,245.5,60.21,669.5,49.6,rough
16265,1772,1387,1773.34,1387.02,-48.702151,-2.665591,93,732.59,636.96,853.08,60.9,247.75,67.32,748.56,49.68,rough
16266,1785,1383,1784.27,1381.82,-48.181739,-1.573043,115,803.86,653.12,968.13,66.9,287.93,70.09,779.35,47.85,rough
16267,1792,1387,1793.71,1385.46,-48.545652,-0.629348,92,742.56,669.0,978.49,56.76,261.54,74.45,827.93,48.72,rough
16268,1806,1387,1805.84,1386.83,-48.683206,0.583969,131,684.4,552.99,836.12,64.36,238.26,63.1,701.62,50.53,rough
16269,1816,1381,1815.66,1381.6,-48.16,1.566,100,623.99,563.22,678.5,53.94,136.91,55.31,615.02,54.54,rough
16270,1827,1385,1826.9,1384.63,-48.462921,2.689888,89,471.21,356.82,566.72,57.57,174.68,43.78,486.78,55.0,rough
16271,1837,1382,1835.66,1382.02,-48.202353,3.565882,85,352.82,242.08,428.34,55.64,157.62,37.27,414.4,56.63,rough
16272,1841,1381,1842.88,1380.86,-48.086239,4.288073,109,259.22,160.62,350.03,53.07,160.26,32.19,357.99,57.41,rough
16273,1855,1384,1853.7,1384.24,-48.424272,5.369903,103,95.69,-2.35,216.27,57.1,186.7,22.36,248.61,58.16,moderate
16274,1862,1382,1862.4,1383.45,-48.344615,6.24,65,9.64,-20.37,110.01,39.47,142.16,18.74,208.36,60.27,moderate
16275,1871,1383,1871.32,1382.99,-48.299123,7.131579,114,-32.65,-46.44,-10.08,16.94,52.5,16.19,180.04,75.65,easy
16276,1882,1382,1882.67,1382.79,-48.279221,8.266883,154,-33.29,-51.43,-11.99,15.93,32.2,16.34,181.73,78.04,easy
16277,1897,1387,1895.94,1386.38,-48.637755,9.593878,98,92.14,-31.03,492.69,60.43,453.39,21.61,240.3,49.94,rough
16278,1905,1385,1905.01,1385.75,-48.575,10.501316,76,822.32,207.26,1502.87,84.19,1366.03,29.77,331.04,31.39,severe
16279,1911,1381,1913.29,1381.72,-48.171963,11.328972,107,1856.1,774.08,2699.61,84.17,1375.41,38.89,432.41,24.97,extreme
16280,1927,1383,1925.58,1382.56,-48.256115,12.557554,139,2418.2,2124.95,2668.28,79.71,687.16,48.82,542.86,27.76,severe
16281,1936,1384,1935.57,1383.55,-48.355385,13.556923,65,1811.56,1511.29,2140.01,80.47,692.19,55.43,616.34,30.58,severe
16282,1943,1383,1944.1,1382.81,-48.281443,14.410309,97,1629.95,1463.32,2216.24,74.15,686.08,51.44,571.97,32.06,severe
16283,1954,1386,1953.95,1384.48,-48.447748,15.394595,111,1422.4,981.08,2161.07,80.84,997.11,46.3,514.86,26.91,severe
16284,1966,1386,1965.87,1385.62,-48.562,16.587,100,1058.83,820.15,1457.6,79.57,688.72,41.43,460.66,35.86,severe
16285,1975,1386,1974.9,1385.01,-48.501235,17.490123,81,1082.12,804.62,1344.75,81.02,559.13,37.87,421.06,39.99,severe
16286,1984,1386,1984.52,1385.85,-48.584848,18.451515,99,800.93,706.29,1025.32,64.81,380.61,35.99,400.16,47.25,rough
16287,1994,1383,1993.04,1384.16,-48.415789,19.304211,95,726.08,707.93,970.19,24.73,190.44,33.21,369.27,53.78,rough
16288,2001,1383,2002.11,1383.7,-48.37,20.211111,90,726.14,705.31,1035.5,22.93,207.55,33.22,369.44,55.12,rough
16289,2014,1383,2013.26,1383.3,-48.330097,21.326214,103,1025.61,712.93,1309.9,78.9,527.39,36.27,403.36,41.41,severe
16290,2023,1384,2022.92,1384.53,-48.453333,22.292381,105,1268.44,838.14,1702.52,81.74,810.3,42.49,472.46,30.82,severe
16291,2032,1386,2032.19,1386.66,-48.665625,23.21875,96,1492.85,1097.99,1984.75,82.89,878.17,50.17,557.94,26.94,severe
16292,2042,1385,2042.62,1385.24,-48.524138,24.262069,116,1531.82,1137.4,2208.56,84.35,1069.61,57.12,635.13,25.58,extreme
16293,2055,1387,2054.07,1386.61,-48.660748,25.407477,107,1155.42,568.98,2109.28,84.0,1337.54,67.34,748.78,27.01,severe
16294,2064,1384,2063.67,1384.41,-48.441489,26.367021,94,271.72,172.2,656.88,60.81,571.02,72.96,811.3,41.84,severe
16295,2073,1386,2072.92,1385.78,-48.57757,27.291589,107,212.84,171.33,292.67,37.08,102.52,76.74,853.31,56.5,rough
16296,2082,1386,2083.42,1385.58,-48.557627,28.341525,118,223.67,184.54,290.71,38.57,99.28,80.0,889.62,56.32,rough
16297,2097,1386,2095.34,1385.98,-48.598473,29.534351,131,218.16,177.02,317.31,38.71,117.69,85.16,946.94,55.43,rough
16298,2102,1382,2103.28,1381.85,-48.185294,30.328431,102,193.62,176.41,212.44,14.17,31.12,85.52,950.99,75.44,easy
16299,2113,1387,2112.62,1385.5,-48.55,31.261607,112,212.84,190.53,242.22,20.26,45.31,93.82,1043.26,63.68,moderate
16300,2122,1385,2122.37,1384.07,-48.406796,32.236893,103,265.92,206.84,316.04,39.24,95.85,98.84,1099.07,54.93,rough
16301,2135,1383,2134.49,1383.26,-48.325926,33.449074,108,386.98,277.58,627.65,60.91,302.95,106.68,1186.33,47.29,rough
16302,2144,1387,2144.13,1385.49,-48.54878,34.413415,82,741.73,465.13,1293.16,79.58,1143.35,115.32,1282.31,26.14,severe
16303,2153,1381,2153.19,1381.86,-48.186316,35.318947,95,788.07,509.45,1348.86,79.55,1060.76,120.1,1335.46,25.57,extreme
16304,2167,1385,2166.4,1383.44,-48.344037,36.640367,109,808.56,266.14,2596.28,77.01,1643.03,131.8,1465.61,25.45,extreme
16305,2176,1386,2175.82,1385.25,-48.525,37.581522,92,926.74,267.89,2613.22,77.99,1916.78,140.67,1564.23,24.79,extreme
16306,2184,1382,2183.86,1381.88,-48.188288,38.385586,111,816.88,296.78,1632.68,82.82,1458.31,145.83,1621.68,25.41,extreme
16307,2194,1385,2194.21,1384.76,-48.476,39.421,100,811.46,397.64,2041.88,83.88,1964.09,156.29,1737.92,25.44,extreme
16308,2207,1387,2206.41,1386.12,-48.61203,40.640602,133,824.36,392.25,2990.82,79.4,1973.69,167.71,1864.94,25.36,extreme
16309,2217,1382,2217.03,1382.87,-48.287097,41.703226,93,1074.46,452.69,2723.62,84.45,1735.08,175.43,1950.82,23.96,extreme
16310,2225,1386,2225.84,1385.0,-48.5,42.583908,87,1681.21,825.12,2569.63,86.82,1805.73,172.23,1915.23,20.54,extreme
16311,2236,1383,2235.67,1384.43,-48.443396,43.566981,106,2590.96,1890.42,3544.89,84.77,1399.05,162.41,1805.99,15.43,extreme
16312,2247,1385,2247.29,1385.05,-48.505042,44.729412,119,2825.25,1946.77,3681.12,84.19,1436.45,150.95,1678.53,14.11,extreme
16313,2257,1385,2255.69,1384.56,-48.455714,45.568571,70,2904.07,2272.98,3643.99,84.72,1279.08,142.56,1585.27,13.66,extreme
16314,2261,1383,2263.19,1382.24,-48.22449,46.319388,98,3276.25,2922.93,3774.75,82.34,1263.49,134.82,1499.21,12.0,extreme
16315,2277,1384,2275.23,1383.72,-48.371831,47.522535,142,3700.78,2538.13,4147.84,82.39,1511.87,123.1,1368.91,12.0,extreme
16316,2285,1385,2285.29,1384.99,-48.498969,48.528866,97,3428.96,2167.5,4136.65,84.16,1904.84,113.36,1260.61,12.44,extreme
16317,2295,1385,2294.91,1386.27,-48.626852,49.490741,108,2111.69,1233.78,3819.71,85.86,2253.92,104.12,1157.86,19.18,extreme
16318,2303,1381,2303.69,1382.3,-48.230337,50.368539,89,3088.05,1180.14,4779.14,87.38,2964.57,94.77,1053.86,14.31,extreme
16319,2313,1381,2314.53,1381.68,-48.167647,51.452941,102,2425.31,1151.89,4112.91,87.18,2677.87,83.98,933.91,18.76,extreme
16320,2326,1386,2326.02,1384.73,-48.472642,52.601887,106,1220.81,972.63,2078.68,63.44,1108.77,73.49,817.19,26.23,severe
16321,2335,1382,2334.37,1382.56,-48.255882,53.437255,102,1307.17,959.03,2232.42,68.72,1208.26,64.88,721.46,26.32,severe
16322,2342,1382,2343.42,1383.52,-48.351887,54.342453,106,1082.38,934.15,1859.29,52.6,981.61,56.44,627.57,28.15,severe
16323,2355,1387,2353.41,1386.49,-48.649462,55.34086,93,927.1,912.8,978.78,15.97,132.81,48.25,536.53,67.48,moderate
16324,2361,1382,2362.56,1382.6,-48.25977,56.256322,87,996.05,895.8,2253.71,35.04,796.07,38.33,426.26,33.08,severe
16325,2374,1381,2374.29,1383.16,-48.316,57.4288,125,988.6,878.31,1526.73,47.54,509.33,28.6,318.04,42.69,rough
16326,2385,1381,2384.33,1382.14,-48.214286,58.433333,105,1252.6,858.11,1826.04,75.98,802.14,20.75,230.76,32.62,severe
16327,2395,1384,2394.41,1385.25,-48.525,59.441,100,1128.57,830.75,1832.73,63.87,700.24,19.37,215.35,36.58,severe
16328,2402,1382,2402.28,1382.1,-48.209783,60.228261,92,1172.34,828.88,1557.18,78.57,639.77,15.13,168.26,38.49,severe
16329,2411,1381,2411.51,1382.37,-48.237113,61.150515,97,1137.85,797.27,1515.25,76.57,600.56,16.02,178.11,39.85,severe
16330,2422,1381,2422.44,1381.81,-48.180556,62.244444,108,874.64,791.59,1277.08,46.38,376.36,20.92,232.58,47.98,rough
16331,2435,1386,2435.16,1385.09,-48.508955,63.515672,134,963.17,790.53,1474.13,70.27,589.8,32.76,364.26,40.05,severe
16332,2447,1382,2446.63,1384.14,-48.413684,64.663158,95,1057.17,860.23,1641.83,76.2,830.87,42.37,471.14,31.38,severe
16333,2456,1386,2456.03,1385.84,-48.584071,65.602655,113,1667.8,898.94,3339.83,83.91,1930.42,51.71,574.99,25.17,extreme
16334,2466,1387,2465.61,1384.46,-48.445556,66.561111,90,1996.96,1096.04,3906.93,85.54,2088.88,60.28,670.31,22.75,extreme
16335,2473,1387,2473.22,1384.75,-48.475281,67.322472,89,2557.03,1246.29,3695.8,86.37,2008.28,67.68,752.62,19.1,extreme
16336,2481,1386,2481.83,1384.71,-48.471429,68.183036,112,3451.58,1837.09,4081.62,85.01,1644.38,75.99,844.97,14.93,extreme
16337,2497,1383,2495.37,1383.18,-48.318447,69.536893,103,3881.24,3271.84,4343.57,84.77,1249.01,88.89,988.48,14.07,extreme
16338,2504,1381,2504.4,1381.9,-48.189706,70.439706,68,4065.09,3494.08,4490.96,80.68,1070.76,97.59,1085.2,13.49,extreme
16339,2511,1383,2512.03,1382.53,-48.253271,71.202804,107,4123.6,3622.26,4503.52,81.14,795.76,105.23,1170.17,16.23,extreme
16340,2524,1382,2523.32,1382.81,-48.281197,72.332479,117,4135.03,3848.07,4374.94,77.91,681.23,116.44,1294.81,19.04,extreme
16341,2535,1385,2534.52,1385.33,-48.533333,73.451515,99,3943.03,3483.6,4235.91,80.93,732.08,127.87,1421.86,17.22,extreme
16342,2543,1381,2543.14,1381.82,-48.181538,74.313846,65,3713.13,3441.48,3960.4,80.15,831.96,135.97,1511.96,14.12,extreme
16343,2551,1381,2552.71,1382.38,-48.2375,75.271429,112,3547.23,3201.59,3952.89,78.62,772.96,145.52,1618.17,15.95,extreme
16344,2565,1383,2563.3,1384.39,-48.439394,76.330303,99,3088.52,2475.84,3549.4,83.88,1038.61,155.46,1728.75,12.63,extreme
16345,2571,1383,2572.54,1383.19,-48.318824,77.254118,85,2848.31,2400.77,3279.44,83.6,974.37,160.1,1780.26,13.98,extreme
16346,2584,1382,2583.84,1382.12,-48.21165,78.384466,103,2171.09,1789.45,2952.43,82.47,1047.9,162.52,1807.2,17.79,extreme
16347,2596,1383,2596.45,1383.91,-48.391379,79.644828,116,2231.16,1808.22,3324.25,80.91,980.35,156.3,1738.02,17.45,extreme
16348,2607,1385,2606.11,1385.37,-48.536842,80.611404,114,2342.57,1929.34,2875.51,79.68,842.94,151.29,1682.32,18.6,extreme
16349,2613,1382,2612.71,1381.05,-48.105319,81.271277,94,1972.89,1684.98,2258.79,76.63,595.93,143.86,1599.69,28.36,severe
16350,2621,1381,2621.52,1381.93,-48.192708,82.152083,96,1704.33,1425.25,2193.05,79.58,748.14,139.47,1550.93,25.14,extreme
16351,2634,1387,2633.52,1385.26,-48.525581,83.352326,86,1469.65,1126.26,1762.88,77.81,643.33,136.08,1513.24,29.72,severe
16352,2642,1385,2642.86,1383.57,-48.357292,84.286458,96,1535.71,1105.04,1797.33,82.53,929.81,130.33,1449.23,21.36,extreme
16353,2657,1381,2655.35,1382.93,-48.292523,85.534579,107,964.54,567.88,1885.05,83.4,1213.26,124.85,1388.33,24.57,extreme
16354,2665,1385,2664.96,1385.59,-48.558763,86.495876,97,1058.18,655.53,1545.35,81.28,809.26,124.27,1381.84,26.87,severe
16355,2673,1384,2674.2,1384.53,-48.453,87.42,100,1082.0,526.72,1695.92,81.1,938.03,120.81,1343.39,23.91,extreme
16356,2686,1383,2684.68,1383.63,-48.363333,88.4675,120,1420.91,819.06,1911.94,84.43,1224.61,117.95,1311.6,22.14,extreme
16357,2693,1382,2693.6,1383.11,-48.310976,89.359756,82,1137.83,626.66,1706.37,83.76,1110.81,115.88,1288.57,23.87,extreme
16358,2704,1383,2704.29,1384.24,-48.423529,90.429412,102,1078.59,741.38,1532.0,80.54,919.29,113.12,1257.86,24.39,extreme
16359,2717,1387,2714.91,1385.11,-48.510938,91.490625,64,1113.39,423.97,1417.36,82.54,920.51,110.06,1223.9,24.4,extreme
16360,2722,1384,2722.87,1383.76,-48.375949,92.287342,79,502.24,118.92,1051.77,82.63,910.17,104.33,1160.14,28.22,severe
16361,2733,1387,2734.14,1386.14,-48.613514,93.413514,111,146.16,32.77,435.12,65.65,360.02,99.69,1108.61,47.33,rough
16362,2747,1383,2745.69,1383.66,-48.366116,94.568595,121,78.82,27.33,302.17,42.64,235.55,90.57,1007.14,52.19,rough
16363,2754,1382,2754.28,1381.93,-48.192958,95.428169,71,72.7,28.9,144.58,53.03,208.28,83.88,932.78,53.52,rough
16364,2763,1387,2762.95,1386.27,-48.627027,96.294595,74,104.68,61.7,232.43,51.59,179.55,80.91,899.67,54.43,rough
16365,2771,1385,2771.56,1384.76,-48.476,97.156,100,168.46,72.61,458.53,69.9,308.23,74.03,823.19,50.53,rough
16366,2783,1387,2782.55,1385.32,-48.532323,98.254545,99,357.51,141.23,912.21,74.87,591.11,67.93,755.33,41.07,severe
16367,2794,1385,2793.53,1385.1,-48.510227,99.353409,88,675.97,229.52,1139.79,83.19,890.37,60.57,673.52,30.46,severe
16368,2803,1384,2802.89,1383.39,-48.339326,100.288764,89,300.73,164.9,598.38,71.47,420.16,52.56,584.46,47.73,rough
16369,2812,1381,2812.46,1382.38,-48.237805,101.246341,82,375.41,217.05,551.75,70.71,282.38,44.03,489.57,52.17,rough
16370,2823,1383,2823.55,1383.5,-48.35,102.354545,132,326.79,206.31,553.41,69.02,287.84,33.5,372.55,52.97,rough
16371,2835,1382,2834.41,1382.25,-48.225,103.441379,116,288.11,65.31,507.83,73.81,346.93,24.28,269.99,51.97,rough
16372,2847,1386,2846.29,1384.87,-48.486842,104.628947,76,83.55,-23.49,271.22,69.84,294.94,13.38,148.73,55.46,rough
16373,2855,1387,2855.44,1385.32,-48.532051,105.54359,78,-39.27,-59.58,-18.72,18.44,78.01,6.08,67.64,72.9,easy
16374,2865,1382,2863.22,1381.91,-48.190625,106.321875,32,-52.79,-81.25,-43.23,28.12,88.91,1.73,19.25,63.12,moderate
16375,2968,1380,2967.6,1379.68,-47.967742,116.759677,62,-22.38,-757.74,368.76,78.62,1981.0,3.07,34.13,37.8,severe
16376,2974,1383,2974.8,1380.62,-48.0625,117.48,40,277.9,-451.09,757.8,86.64,2268.96,3.12,34.64,36.23,severe
16377,2983,1382,2983.05,1380.98,-48.097674,118.304651,43,160.53,-197.09,471.17,82.68,1982.35,2.7,30.07,36.92,severe
16378,2993,1380,2993.54,1379.22,-47.921951,119.353659,41,79.1,-95.28,264.56,77.4,1143.87,2.31,25.72,37.4,severe
16379,3004,1384,3004.65,1383.0,-48.3,120.464706,34,-75.9,-825.96,621.16,87.13,3079.63,1.29,14.36,37.91,severe
16380,3017,1381,3016.07,1379.72,-47.972093,121.606977,43,369.87,-313.57,959.69,87.02,2048.33,2.13,23.7,35.78,severe
16381,3023,1380,3023.14,1378.84,-47.883784,122.313514,37,69.79,-206.36,464.7,84.8,1257.64,1.57,17.44,37.5,severe
16382,3036,1386,3036.72,1388.22,-48.822222,123.672222,18,-72.6,-99.7,-53.26,48.24,282.05,1.02,11.38,57.16,rough
16383,3045,1384,3043.87,1385.65,-48.564516,124.387097,31,-56.73,-80.84,-40.11,37.91,348.44,1.05,11.71,55.09,rough
16384,3051,1386,3049.5,1386.0,-48.6,124.95,2,-321.46,-562.08,-80.84,81.76,1376.03,1.0,11.12,37.93,severe
16385,3064,1385,3063.0,1385.0,-48.5,126.3,3,-811.86,-944.04,-720.55,86.4,3553.26,1.0,11.12,37.93,severe
16386,3094,1380,3093.62,1378.19,-47.819048,129.361905,21,-11.29,-693.1,266.78,85.38,4252.34,1.55,17.27,37.9,severe
16387,3104,1383,3105.76,1381.78,-48.178049,130.57561,41,25.51,-361.31,334.14,81.71,2861.06,1.4,15.58,37.76,severe
16388,3114,1384,3112.79,1384.58,-48.458333,131.279167,48,-54.91,-669.23,226.42,71.17,3036.76,1.8,20.05,37.88,severe
16389,3120,1388,3118.33,1388.86,-48.885714,131.833333,21,-143.52,-767.28,50.69,80.32,3187.15,1.25,13.93,37.92,severe
16390,3197,1387,3197.15,1386.78,-48.677778,139.715278,72,410.17,-74.21,832.13,84.6,2025.28,3.21,35.7,35.48,severe
16391,3204,1385,3202.03,1384.54,-48.454054,140.202703,37,38.62,-518.64,373.12,84.6,2462.22,2.04,22.68,37.65,severe
16392,3214,1384,3215.32,1385.41,-48.540909,141.531818,22,-155.43,-390.91,12.15,83.57,1880.03,1.2,13.3,37.92,severe
16393,3227,1387,3227.07,1385.87,-48.587143,142.707143,70,653.9,-64.43,1156.7,84.16,1831.55,3.13,34.83,34.11,severe
16394,3234,1384,3233.03,1385.24,-48.523684,143.302632,38,197.91,-297.99,766.08,86.75,1875.0,2.5,27.8,36.72,severe
16395,3245,1388,3245.16,1389.45,-48.945161,144.516129,31,166.15,-214.39,619.66,86.02,1796.47,2.12,23.55,36.92,severe
16396,3254,1384,3256.08,1385.15,-48.514516,145.608065,62,296.62,-367.56,672.39,82.62,2663.29,3.29,36.55,36.11,severe
16397,3265,1383,3264.5,1383.75,-48.375,146.45,76,185.26,-205.93,630.65,80.45,1081.51,3.65,40.63,36.71,severe
16398,3274,1386,3274.71,1385.69,-48.569231,147.471429,91,146.7,-179.15,518.53,77.41,1003.63,4.78,53.13,36.86,severe
16399,3284,1383,3283.07,1383.79,-48.379012,148.307407,81,26.06,-280.97,227.47,65.03,847.47,2.85,31.75,39.3,severe
16400,3293,1384,3290.4,1383.4,-48.34,149.04,25,8.13,-322.23,232.8,82.0,1872.26,1.34,14.92,37.86,severe
16401,3314,1380,3314.0,1380.0,-48.0,151.4,1,-1463.67,-1463.67,-1463.67,88.57,2148.12,1.0,11.12,37.93,severe
16402,3323,1384,3321.33,1385.33,-48.533333,152.133333,9,-598.9,-1532.33,-266.98,87.21,3293.3,1.0,11.12,37.93,severe
16403,3336,1383,3339.0,1383.62,-48.3625,153.9,8,-139.89,-1100.35,214.59,88.31,4013.83,1.05,11.7,37.93,severe
16404,3345,1384,3343.38,1385.78,-48.578378,154.337838,37,301.03,-526.92,703.49,86.07,3016.27,1.73,19.21,36.19,severe
16405,3364,1388,3363.4,1389.3,-48.93,156.34,10,2.59,-195.58,174.36,86.4,2241.16,1.24,13.8,37.9,severe
16406,3370,1380,3369.5,1379.0,-47.9,156.95,2,-274.09,-336.27,-211.9,81.85,1134.03,1.0,11.12,37.93,severe
16407,3475,1382,3475.5,1382.0,-48.2,167.55,2,-300.77,-312.35,-289.18,69.33,525.78,1.0,11.12,49.58,rough
16408,3482,1385,3481.5,1385.0,-48.5,168.15,2,-297.12,-298.52,-295.71,79.38,817.43,1.0,11.12,40.5,severe
16409,3508,1380,3508.1,1377.62,-47.762069,170.810345,29,-41.17,-62.93,-18.22,36.52,81.73,2.32,25.77,63.3,moderate
16410,3512,1382,3515.0,1382.27,-48.226562,171.5,64,-40.01,-64.27,-19.95,28.95,70.79,3.13,34.84,63.59,moderate
16411,3526,1381,3525.42,1381.59,-48.159091,172.541818,110,-0.35,-48.52,64.71,38.51,110.85,8.96,99.61,61.95,moderate
16412,3535,1387,3535.37,1385.16,-48.515789,173.536842,76,40.37,-23.88,144.4,52.0,194.56,12.8,142.31,58.87,moderate
16413,3547,1383,3546.11,1383.93,-48.393056,174.611111,72,311.63,139.95,466.19,65.52,347.88,19.94,221.78,52.09,rough
16414,3554,1384,3555.35,1384.63,-48.462921,175.534831,89,461.67,250.85,674.15,73.22,365.29,19.39,215.59,50.75,rough
16415,3565,1385,3564.58,1384.66,-48.465789,176.457895,114,307.57,137.52,541.32,69.11,347.68,20.66,229.71,52.08,rough
16416,3574,1384,3574.49,1384.36,-48.436036,177.448649,111,275.05,154.54,442.83,66.05,242.48,23.6,262.39,55.34,rough
16417,3585,1383,3584.29,1383.77,-48.377,178.429,100,321.63,225.57,425.15,56.6,172.85,21.89,243.44,57.35,rough
16418,3594,1385,3594.7,1385.08,-48.507865,179.469663,89,254.16,164.72,336.07,53.12,133.16,18.06,200.83,59.22,moderate
16419,1,1395,3.92,1394.06,-49.406329,-179.607595,79,55.42,4.0,158.23,49.92,157.7,9.97,110.92,60.12,moderate
16420,17,1393,15.53,1392.86,-49.285714,-178.446667,105,17.21,-23.06,69.12,35.24,97.79,8.15,90.67,62.32,moderate
16421,26,1396,25.41,1394.35,-49.434783,-177.45942,69,-10.73,-45.22,15.87,33.15,91.16,3.9,43.36,62.9,moderate
16422,34,1393,31.55,1391.21,-49.121429,-176.845238,42,-2.75,-39.69,13.73,33.15,114.61,3.63,40.38,62.19,moderate
16423,1007,1392,1009.61,1390.33,-49.033333,-79.038889,18,-62.55,-491.32,124.98,81.29,2722.28,1.63,18.1,37.89,severe
16424,1014,1394,1014.51,1392.22,-49.222222,-78.548889,45,211.17,-428.67,828.48,84.68,2364.05,3.05,33.87,36.61,severe
16425,1021,1394,1022.25,1392.68,-49.268182,-77.775,88,677.63,62.02,1099.93,84.26,1291.65,6.9,76.72,33.73,severe
16426,1033,1396,1032.78,1396.37,-49.637234,-76.72234,94,801.61,277.79,1229.09,80.78,881.14,10.29,114.37,33.39,severe
16427,1041,1393,1041.43,1394.09,-49.408511,-75.857447,94,914.86,613.69,1227.62,78.45,600.8,16.77,186.49,41.04,severe
16428,1051,1392,1050.84,1392.4,-49.24,-74.916471,85,899.96,715.05,1023.34,72.17,398.14,21.02,233.71,47.15,rough
16429,1061,1391,1061.32,1391.93,-49.193333,-73.867619,105,534.7,221.69,890.47,77.26,573.02,21.48,238.91,43.73,rough
16430,1076,1393,1075.19,1393.16,-49.316162,-72.480808,99,400.27,211.56,602.83,73.14,393.88,15.66,174.1,50.45,rough
16431,1082,1397,1083.18,1396.39,-49.639286,-71.682143,84,245.43,100.53,404.15,66.79,407.89,13.35,148.5,51.04,rough
16432,1096,1393,1096.12,1394.47,-49.446667,-70.388,75,44.21,-175.08,196.25,65.71,521.96,6.11,67.9,49.11,rough
16433,1107,1395,1106.12,1396.32,-49.632143,-69.388095,84,65.58,-263.87,405.94,71.74,659.67,5.48,60.95,44.74,rough
16434,1112,1393,1113.89,1395.67,-49.567273,-68.610909,55,8.68,-215.08,215.53,74.76,921.12,3.22,35.85,37.74,severe
