cell_id,seed_x,seed_y,centroid_x,centroid_y,centroid_lat,centroid_lon,area_px,mean_elevation_m,min_elevation_m,max_elevation_m,mean_slope_deg,ruggedness_m,coast_distance_px,coast_distance_km,traversal_score,traversal_profile
3725,1549,2407,1552.34,2408.09,-13.437525,69.409405,950,327.36,162.43,632.53,56.81,221.97,587.58,1028.26,46.45,rough
3726,1583,2414,1580.28,2415.1,-13.548462,69.851751,1102,413.63,259.91,602.1,52.05,187.05,578.45,1012.28,47.09,rough
3727,1606,2416,1609.89,2415.69,-13.557899,70.320499,1118,595.01,284.24,972.66,64.15,319.88,548.82,960.44,41.14,severe
3728,1654,2416,1651.47,2412.51,-13.50745,70.978701,1082,835.74,531.12,1224.31,65.77,353.98,507.45,888.05,38.27,severe
3729,1685,2406,1683.1,2408.24,-13.439854,71.479447,989,813.15,626.83,1023.88,59.43,261.85,476.2,833.35,41.68,severe
3730,1713,2411,1713.02,2413.84,-13.528577,71.95304,849,949.9,788.06,1230.9,56.0,204.91,445.97,780.44,42.75,rough
3731,1738,2421,1740.35,2421.13,-13.64395,72.38576,1087,1032.65,786.15,1257.64,60.61,246.17,418.28,731.99,40.72,severe
3732,1770,2407,1770.13,2409.57,-13.460888,72.857139,1203,1105.31,920.98,1322.5,57.06,219.57,389.35,681.36,41.15,severe
3733,1807,2408,1806.84,2411.69,-13.494481,73.438327,1151,1225.06,954.66,1531.37,66.52,354.28,352.6,617.05,35.56,severe
3734,1840,2421,1840.71,2415.9,-13.561203,73.974466,948,1425.14,861.15,1889.73,72.2,487.55,318.48,557.34,29.46,severe
3735,1876,2415,1877.81,2414.51,-13.539159,74.561785,954,1659.1,1317.23,2014.33,70.88,476.02,281.66,492.91,28.25,severe
3736,1909,2418,1907.9,2416.96,-13.577959,75.038282,1084,1608.37,1364.97,2097.95,65.01,365.02,251.5,440.13,32.53,severe
3737,1944,2410,1943.53,2413.45,-13.522406,75.602334,860,1622.49,1022.42,2162.42,75.76,624.73,216.36,378.63,23.24,extreme
3738,1970,2415,1972.15,2414.9,-13.545317,76.055354,955,1392.16,934.73,2097.31,73.74,578.99,187.77,328.59,26.46,severe
3739,2005,2407,2002.03,2411.44,-13.4906,76.528366,803,1336.16,765.02,1768.42,72.56,550.19,158.4,277.2,27.86,severe
3740,2025,2407,2029.67,2408.31,-13.441,76.965915,890,1053.23,711.97,1678.13,72.13,455.01,131.16,229.53,33.19,severe
3741,2068,2408,2064.97,2408.81,-13.448917,77.52478,1210,666.89,347.31,1013.45,68.38,392.29,95.98,167.96,38.08,severe
3742,2091,2421,2091.03,2420.35,-13.631551,77.9373,845,362.45,101.98,754.09,60.49,309.72,69.59,121.78,44.7,rough
3743,2129,2408,2128.27,2411.98,-13.499151,78.526909,1014,101.02,9.3,391.73,41.04,162.15,33.27,58.21,54.55,rough
3744,2157,2419,2151.56,2418.18,-13.59729,78.895536,656,-11.72,-61.82,196.34,29.37,103.03,10.2,17.85,59.21,moderate
3745,3043,2427,3043.28,2436.13,-13.881452,93.012371,61,93.96,-121.01,379.6,81.07,1162.86,2.06,3.6,33.76,severe
3746,20,2452,16.73,2446.73,-14.049171,45.099223,1093,551.35,122.71,887.98,64.22,323.68,26.32,46.06,46.26,rough
3747,54,2445,51.82,2444.19,-14.008963,45.654593,641,269.83,-63.75,568.57,65.05,337.14,13.25,23.19,48.75,rough
3748,76,2443,74.64,2434.76,-13.859743,46.015951,458,219.33,-65.95,642.75,69.51,393.98,9.03,15.8,47.42,rough
3749,103,2435,96.88,2429.77,-13.780763,46.368002,275,122.81,-62.55,430.76,70.23,412.37,6.74,11.79,47.61,rough
3750,282,2463,289.8,2464.12,-14.324546,49.422155,233,-52.89,-62.65,-47.09,6.63,21.85,7.46,13.06,94.62,easy
3751,302,2447,305.43,2456.5,-14.203849,49.669612,385,-56.23,-62.72,-48.43,4.9,13.49,5.87,10.27,97.93,easy
3752,335,2447,337.23,2453.85,-14.161958,50.17292,773,-52.17,-62.42,-45.42,4.21,10.41,10.24,17.92,98.8,easy
3753,366,2439,368.16,2442.7,-13.985376,50.662614,654,-56.29,-61.92,-49.0,4.5,9.47,6.78,11.86,98.65,easy
3754,399,2441,401.81,2443.07,-13.991309,51.195293,922,-44.31,-57.18,-4.76,9.98,21.77,21.26,37.21,87.95,easy
3755,440,2456,434.54,2452.92,-14.147306,51.713431,675,-40.02,-51.79,-2.24,9.61,21.66,48.12,84.21,86.44,easy
3756,456,2454,461.37,2450.59,-14.110413,52.138171,899,-47.92,-52.33,-41.04,2.09,5.31,68.51,119.89,97.92,open
3757,497,2456,493.53,2453.48,-14.156032,52.647424,923,-33.38,-52.91,-15.79,8.09,16.83,74.96,131.19,87.0,easy
3758,524,2440,525.61,2440.68,-13.953456,53.155263,992,-36.48,-48.92,-11.51,8.78,20.6,69.21,121.12,86.2,easy
3759,557,2450,556.66,2448.0,-14.069361,53.64672,1198,-1.01,-48.17,216.67,23.02,71.91,88.08,154.13,59.11,moderate
3760,587,2439,586.87,2440.34,-13.948089,54.125053,984,69.02,-47.23,325.18,39.97,147.58,72.75,127.32,52.22,rough
3761,617,2452,619.79,2449.47,-14.092584,54.646155,1272,238.65,94.06,439.93,43.85,139.48,60.31,105.54,52.3,rough
3762,657,2453,653.93,2451.96,-14.132003,55.186599,1232,129.44,63.96,265.74,32.12,93.03,55.76,97.57,55.05,rough
3763,686,2445,684.85,2445.61,-14.031519,55.676176,724,125.82,56.22,215.18,30.83,87.32,59.23,103.66,55.0,rough
3764,712,2456,713.73,2452.48,-14.140199,56.133385,715,102.52,20.58,233.56,43.01,136.46,83.31,145.79,51.56,rough
3765,747,2446,748.57,2443.98,-14.005693,56.684888,1390,243.25,39.37,408.3,54.55,199.83,107.38,187.92,47.82,rough
3766,789,2441,784.65,2439.55,-13.935577,57.256019,1098,79.3,5.44,263.34,43.46,137.26,138.74,242.8,51.17,rough
3767,807,2449,813.6,2448.65,-14.079689,57.714441,1194,146.14,52.82,308.63,38.05,121.21,169.02,295.79,51.27,rough
3768,854,2439,849.07,2441.83,-13.971592,58.275896,1223,91.99,55.82,146.45,25.46,59.65,191.9,335.83,54.72,rough
3769,875,2451,875.74,2450.71,-14.112236,58.698105,863,61.11,-18.61,135.35,26.18,66.27,212.2,371.36,53.8,rough
3770,904,2446,905.15,2448.39,-14.075533,59.163783,1162,4.24,-21.53,37.79,14.79,31.82,219.03,383.31,73.96,easy
3771,942,2440,942.14,2445.52,-14.030012,59.749302,1046,31.64,0.25,51.22,11.67,26.13,209.78,367.11,79.13,easy
3772,978,2455,975.76,2452.56,-14.141564,60.281535,1118,22.59,2.12,47.13,11.82,24.91,214.6,375.54,78.99,easy
3773,1005,2454,1004.75,2453.07,-14.149569,60.74049,816,25.29,5.39,65.42,11.21,25.22,215.95,377.91,79.96,easy
3774,1030,2442,1031.26,2440.6,-13.952123,61.16018,1008,28.42,9.55,79.38,11.48,27.67,207.56,363.24,79.41,easy
3775,1067,2456,1068.7,2453.51,-14.15654,61.752902,975,48.54,11.24,87.2,12.9,29.19,230.67,403.67,76.87,easy
3776,1104,2450,1103.4,2448.31,-14.074305,62.302125,1105,65.03,41.62,94.45,17.42,35.08,240.63,421.1,69.06,moderate
3777,1144,2438,1139.06,2438.08,-13.912361,62.866674,885,81.39,47.33,118.18,17.31,36.95,251.46,440.06,69.08,moderate
3778,1163,2442,1165.33,2444.55,-14.01468,63.282617,823,62.99,24.12,116.41,22.09,52.24,273.0,477.76,60.76,moderate
3779,1193,2439,1192.52,2442.95,-13.989454,63.712988,1008,181.24,79.71,352.99,39.25,117.04,290.36,508.12,51.18,rough
3780,1223,2452,1224.2,2452.02,-14.133031,64.214616,1102,230.21,53.37,432.4,46.29,164.46,319.49,559.11,49.16,rough
3781,1264,2451,1262.13,2454.11,-14.166117,64.815102,1154,157.02,87.22,342.73,27.17,77.56,349.66,611.91,52.74,rough
3782,1290,2439,1291.36,2438.77,-13.923172,65.277799,1045,87.06,20.95,173.19,33.6,87.59,364.2,637.35,52.87,rough
3783,1318,2451,1318.68,2450.92,-14.115604,65.710244,1050,116.96,19.26,342.82,38.95,124.03,393.65,688.89,51.37,rough
3784,1351,2442,1351.58,2443.68,-14.000923,66.231073,928,543.05,239.19,947.49,59.66,263.72,417.92,731.37,43.48,rough
3785,1390,2453,1388.38,2448.13,-14.071353,66.81375,1129,934.88,483.68,1602.22,69.95,443.14,452.33,791.58,34.43,severe
3786,1421,2449,1422.11,2448.49,-14.077105,67.347724,1104,1264.4,816.38,1744.36,68.8,488.4,482.5,844.37,30.54,severe
3787,1461,2446,1460.07,2448.42,-14.075934,67.948604,1245,916.85,552.74,1370.82,69.12,406.47,516.84,904.47,35.85,severe
3788,1494,2446,1493.39,2447.06,-14.054395,68.476143,1009,545.16,370.94,846.98,59.56,230.44,546.86,957.0,44.65,rough
3789,1525,2445,1525.01,2445.16,-14.024396,68.976649,847,474.04,198.88,669.53,57.66,215.04,575.42,1006.99,45.68,rough
3790,1554,2446,1555.39,2445.2,-14.024949,69.457614,1187,336.2,198.48,536.36,53.97,186.98,595.72,1042.52,47.63,rough
3791,1591,2456,1591.59,2451.52,-14.125094,70.0307,936,431.48,191.54,696.43,58.63,244.72,566.45,991.28,44.93,rough
3792,1622,2445,1622.35,2445.68,-14.032621,70.517626,1091,705.84,381.44,913.37,57.29,234.87,535.69,937.47,43.38,rough
3793,1650,2438,1647.25,2440.49,-13.95051,70.911947,754,737.86,603.0,1000.96,56.53,217.96,510.8,893.9,43.75,rough
3794,1670,2442,1674.83,2440.67,-13.95333,71.348539,898,766.29,660.63,1011.74,49.73,172.87,483.22,845.63,45.15,rough
3795,1709,2449,1706.86,2447.67,-14.064106,71.855522,1181,846.41,675.19,1254.63,57.19,238.54,451.18,789.57,42.27,rough
3796,1738,2452,1740.47,2451.19,-14.119921,72.387614,1033,919.4,642.69,1173.29,66.77,323.76,417.57,730.75,38.76,severe
3797,1782,2447,1778.76,2442.32,-13.979398,72.993799,1119,907.71,601.23,1337.69,67.73,356.25,379.3,663.77,37.69,severe
3798,1803,2455,1804.68,2453.84,-14.161874,73.404087,927,852.24,580.99,1147.9,58.68,274.69,353.42,618.49,40.96,severe
3799,1832,2438,1830.5,2440.85,-13.956214,73.812967,936,1054.5,721.72,1325.41,67.69,385.85,327.56,573.23,35.62,severe
3800,1866,2439,1865.63,2443.74,-14.001878,74.369043,1157,1171.19,733.78,1941.24,70.69,457.24,292.45,511.78,32.29,severe
3801,1899,2454,1897.04,2454.62,-14.174189,74.8663,1187,1138.31,599.79,1660.11,73.98,547.52,261.1,456.93,29.33,severe
3802,1926,2443,1929.07,2444.13,-14.008121,75.373431,1140,1335.97,875.48,1755.62,74.63,513.28,229.01,400.77,29.17,severe
3803,1968,2446,1964.09,2447.88,-14.067417,75.927696,1140,1282.94,846.49,1771.8,68.82,436.92,194.01,339.51,32.24,severe
3804,1993,2443,1997.63,2442.81,-13.987239,76.458762,1163,1001.36,643.34,1378.87,69.67,404.71,160.51,280.89,35.33,severe
3805,2037,2438,2035.34,2438.15,-13.913368,77.055696,1311,940.07,646.73,1246.97,60.94,292.53,123.04,215.31,39.72,severe
3806,2062,2456,2065.01,2451.67,-14.127459,77.525441,984,702.88,402.29,1146.81,65.51,343.6,93.2,163.11,39.55,severe
3807,2098,2440,2099.07,2441.28,-13.962988,78.064656,959,380.38,103.18,609.43,54.16,227.88,59.27,103.72,48.27,rough
3808,2132,2452,2131.57,2448.35,-14.074963,78.579083,919,252.37,1.36,633.99,62.07,292.77,27.19,47.59,49.35,rough
3809,2157,2447,2151.44,2447.46,-14.060772,78.893654,432,-32.31,-62.14,42.88,23.36,67.96,7.67,13.42,65.15,moderate
3810,3055,2447,3051.18,2451.27,-14.121077,93.13745,284,179.5,-111.41,489.08,79.32,1133.43,3.1,5.43,33.09,severe
3811,20,2472,12.86,2473.72,-14.476444,45.037918,653,112.16,-62.36,504.88,61.31,287.78,9.35,16.36,51.89,rough
3812,42,2468,39.71,2462.45,-14.298113,45.462984,313,67.84,-61.25,265.92,61.26,279.15,6.97,12.2,52.69,rough
3813,117,2477,116.84,2480.1,-14.577554,46.683937,49,-60.18,-70.57,-52.05,20.04,92.37,1.25,2.19,70.48,moderate
3814,128,2494,124.33,2494.25,-14.80153,46.802615,12,-62.65,-64.91,-61.07,11.35,53.79,1.03,1.81,86.24,easy
3815,207,2482,214.05,2487.9,-14.700959,48.222912,282,-39.93,-62.12,-30.77,12.99,38.16,6.71,11.74,83.49,easy
3816,239,2479,242.6,2486.23,-14.67457,48.674849,812,-33.98,-64.25,-26.35,8.42,23.59,10.88,19.04,91.2,easy
3817,279,2470,275.86,2479.14,-14.56227,49.201376,732,-40.63,-62.29,-31.02,6.53,18.16,13.97,24.45,94.33,easy
3818,307,2485,305.96,2480.98,-14.591478,49.677948,706,-43.05,-52.31,-34.13,2.88,6.67,27.24,47.66,99.76,open
3819,330,2483,333.3,2480.73,-14.587424,50.110824,1020,-39.49,-49.34,-21.36,4.33,9.62,32.13,56.24,96.84,easy
3820,374,2472,369.39,2472.21,-14.452553,50.682175,1087,-46.22,-53.67,-37.36,2.29,5.52,24.35,42.61,100.0,open
3821,397,2470,400.42,2472.5,-14.457267,51.173322,1050,-39.41,-52.76,1.53,6.76,17.18,42.46,74.31,91.76,easy
3822,435,2474,431.66,2479.03,-14.560524,51.667884,1027,-38.83,-49.63,4.89,8.26,18.65,65.31,114.29,87.43,easy
3823,464,2481,467.62,2482.33,-14.612902,52.237167,1090,-39.59,-48.79,-15.15,6.33,12.92,92.05,161.09,88.91,easy
3824,504,2473,501.96,2478.22,-14.547723,52.780835,905,-33.0,-44.75,16.6,10.55,22.87,99.78,174.61,81.54,easy
3825,529,2475,529.97,2474.39,-14.487183,53.224223,902,7.43,-46.68,112.74,24.68,65.87,101.6,177.8,56.38,rough
3826,557,2483,558.41,2484.35,-14.64488,53.674482,1040,165.23,33.05,288.21,40.86,120.86,118.91,208.09,51.15,rough
3827,589,2476,587.28,2475.86,-14.510466,54.131467,1061,284.62,126.39,445.13,42.28,125.69,99.52,174.17,50.16,rough
3828,615,2482,618.57,2482.9,-14.621782,54.626938,1065,239.34,118.07,428.3,43.03,123.14,91.47,160.07,50.56,rough
3829,658,2485,658.96,2483.85,-14.636883,55.266323,1131,176.28,73.92,343.04,39.78,119.22,87.78,153.62,51.31,rough
3830,694,2470,691.91,2475.13,-14.498853,55.787927,1025,197.8,125.25,340.98,38.26,118.64,88.14,154.25,51.15,rough
3831,724,2473,725.47,2478.61,-14.553954,56.319154,1119,106.66,4.45,417.66,47.61,186.17,110.31,193.05,49.25,rough
3832,760,2481,755.61,2481.48,-14.599438,56.796388,832,30.68,4.67,114.53,27.99,76.45,133.8,234.15,53.65,rough
3833,774,2477,777.47,2473.77,-14.477262,57.142441,845,77.11,13.2,137.23,34.92,84.87,147.02,257.28,53.04,rough
3834,807,2481,809.08,2479.99,-14.575843,57.642792,1154,98.95,48.01,151.82,26.65,62.51,177.51,310.64,53.68,rough
3835,847,2488,844.24,2482.61,-14.617268,58.199519,1143,63.99,14.53,148.6,21.44,50.07,210.08,367.63,61.9,moderate
3836,874,2478,876.84,2477.96,-14.543663,58.71546,1058,22.73,-15.16,119.82,15.89,42.76,234.9,411.07,71.62,moderate
3837,919,2484,917.87,2480.86,-14.589624,59.365027,1225,20.34,-8.03,42.58,10.8,23.23,248.5,434.88,80.74,easy
3838,951,2480,949.98,2477.19,-14.531433,59.873331,1044,32.83,15.57,62.85,11.03,26.01,240.28,420.49,80.19,easy
3839,984,2486,984.58,2484.85,-14.652658,60.421092,806,50.67,10.12,73.42,14.36,30.2,246.88,432.04,74.4,easy
3840,1012,2479,1014.92,2482.32,-14.612665,60.901429,1016,48.35,13.57,86.02,20.5,43.87,246.07,430.62,63.78,moderate
3841,1043,2470,1041.44,2473.37,-14.471045,61.321376,1013,65.63,23.37,99.96,13.92,30.56,241.72,423.01,75.01,easy
3842,1069,2481,1072.0,2484.77,-14.651495,61.80517,1201,84.7,68.46,100.97,10.51,21.15,261.24,457.18,80.86,easy
3843,1112,2473,1110.07,2478.92,-14.558884,62.407853,1216,88.82,55.94,137.7,15.74,35.39,270.72,473.76,71.67,moderate
3844,1139,2470,1139.16,2472.54,-14.457864,62.868237,1095,88.51,49.93,166.45,21.22,49.58,279.72,489.52,62.11,moderate
3845,1168,2479,1168.89,2479.88,-14.57407,63.339003,1262,117.54,59.31,202.05,23.74,59.78,302.85,529.98,57.38,rough
3846,1202,2484,1197.83,2479.66,-14.57055,63.797057,852,158.98,96.71,271.49,36.45,104.8,320.83,561.45,51.76,rough
3847,1223,2482,1227.2,2478.91,-14.558719,64.262079,798,169.81,37.55,384.46,51.83,171.33,340.29,595.51,49.34,rough
3848,1264,2487,1262.83,2483.12,-14.62538,64.826125,975,150.47,66.32,271.02,33.93,89.87,368.96,645.68,52.35,rough
3849,1300,2479,1300.0,2478.66,-14.554768,65.414593,1183,56.13,20.62,121.6,21.7,56.22,394.56,690.48,61.31,moderate
3850,1336,2482,1334.05,2483.89,-14.637577,65.953536,1061,116.56,22.88,264.33,35.47,103.13,424.96,743.68,52.12,rough
3851,1357,2472,1360.02,2474.25,-14.48494,66.364748,1080,320.71,78.22,746.34,58.59,247.85,441.03,771.8,45.59,rough
3852,1393,2476,1390.81,2478.13,-14.546304,66.852255,859,505.07,100.58,937.78,68.01,347.37,469.21,821.12,40.79,severe
3853,1419,2479,1421.32,2480.28,-14.580395,67.33523,1009,1074.05,489.25,1638.09,71.48,504.94,496.66,869.15,31.28,severe
3854,1454,2485,1453.1,2483.18,-14.626219,67.838351,1261,1204.53,590.93,1699.04,72.67,526.85,525.94,920.4,29.6,severe
3855,1496,2481,1494.37,2481.33,-14.597006,68.491621,1040,866.86,588.12,1156.98,62.4,279.87,561.83,983.19,40.67,severe
3856,1518,2472,1519.7,2473.71,-14.476413,68.892653,924,598.4,481.04,736.16,52.88,199.71,581.58,1017.77,45.37,rough
3857,1546,2486,1547.11,2483.83,-14.636585,69.326493,1011,624.79,302.43,874.43,59.77,247.07,603.31,1055.79,43.51,rough
3858,1578,2470,1576.22,2473.56,-14.47405,69.787418,954,447.47,230.08,658.64,54.88,202.41,582.25,1018.94,46.31,rough
3859,1612,2480,1612.04,2480.28,-14.580418,70.354509,1145,556.29,368.24,811.65,58.97,239.49,546.76,956.83,44.25,rough
3860,1651,2479,1647.08,2478.58,-14.553522,70.909106,1024,759.63,440.46,972.81,57.79,216.67,511.71,895.5,43.65,rough
3861,1670,2470,1672.76,2468.83,-14.399042,71.31574,850,855.34,654.32,1111.42,58.24,240.06,485.6,849.8,42.16,rough
3862,1702,2481,1703.71,2480.83,-14.589005,71.805679,1111,1116.27,824.74,1524.85,56.6,254.32,455.3,796.77,39.85,severe
3863,1743,2479,1742.29,2482.11,-14.609273,72.416381,1155,1064.65,615.98,1449.03,65.67,335.56,416.91,729.6,37.33,severe
3864,1773,2473,1772.75,2474.79,-14.493424,72.898616,1060,747.32,507.3,1073.26,66.83,352.84,386.05,675.59,38.92,severe
3865,1807,2487,1804.93,2485.43,-14.661916,73.408086,789,562.2,231.76,882.76,65.97,347.41,354.72,620.77,40.39,severe
3866,1830,2474,1833.17,2472.34,-14.454727,73.855128,1063,603.73,253.31,1200.11,61.62,361.56,325.6,569.81,39.6,severe
3867,1864,2486,1865.16,2483.12,-14.625377,74.361655,1310,604.06,267.84,1202.08,60.89,343.58,294.69,515.71,40.24,severe
3868,1901,2487,1901.71,2484.93,-14.654005,74.940263,1047,938.7,459.07,1409.69,73.56,464.94,258.53,452.43,33.63,severe
3869,1938,2480,1935.95,2476.77,-14.524757,75.482235,1103,1140.93,758.57,1461.4,68.51,372.42,223.63,391.35,35.5,severe
3870,1964,2487,1964.43,2482.75,-14.619411,75.933147,760,1042.5,704.4,1452.98,70.69,429.71,196.18,343.31,34.16,severe
3871,1992,2476,1994.22,2474.9,-14.495149,76.404817,1123,1148.11,849.91,1438.08,64.9,314.09,165.61,289.81,37.51,severe
3872,2035,2477,2030.46,2476.88,-14.526548,76.978497,1218,848.97,604.9,1441.43,65.86,363.57,130.44,228.27,37.84,severe
3873,2057,2473,2060.75,2475.8,-14.509397,77.457966,733,712.43,501.52,858.93,53.32,198.74,100.39,175.68,44.61,rough
3874,2101,2470,2096.44,2474.26,-14.485016,78.022978,1161,572.78,348.3,834.84,60.19,259.2,66.06,115.61,45.3,rough
3875,2122,2470,2125.53,2475.91,-14.511204,78.483456,965,366.06,86.86,582.83,55.63,219.92,39.85,69.73,50.16,rough
3876,2167,2473,2158.52,2480.29,-14.580547,79.005855,821,79.84,-61.81,517.78,50.31,228.24,11.74,20.55,54.03,rough
3877,2291,2482,2292.14,2481.57,-14.600816,81.121157,7,-64.02,-66.47,-60.22,27.59,73.58,1.06,1.85,61.32,moderate
3878,3057,2477,3060.35,2470.72,-14.429054,93.282686,212,229.87,-57.98,899.03,81.52,1236.01,3.15,5.51,32.73,severe
3879,3073,2482,3068.48,2481.88,-14.605682,93.411409,99,42.45,-87.74,315.8,75.56,807.88,2.45,4.29,34.51,severe
3880,101,2496,102.64,2493.15,-14.784099,46.459161,47,-58.46,-65.07,-49.45,21.54,51.53,1.3,2.28,69.42,moderate
3881,129,2513,129.0,2513.5,-15.106276,46.876493,2,-67.33,-67.38,-67.29,10.92,46.93,1.0,1.75,87.21,easy
3882,175,2519,181.02,2524.61,-15.282095,47.699975,467,-41.03,-66.28,-18.58,13.76,46.42,6.64,11.61,81.94,easy
3883,202,2502,206.14,2507.87,-15.017126,48.09769,959,-31.4,-63.18,-17.62,8.68,23.58,15.78,27.61,90.36,easy
3884,243,2517,238.57,2513.39,-15.104565,48.611019,934,-27.39,-30.36,-17.32,1.62,4.3,35.46,62.06,100.0,open
3885,266,2515,268.29,2509.97,-15.05037,49.081617,1018,-27.65,-34.27,-20.47,2.81,6.38,40.18,70.31,98.77,open
3886,303,2502,302.82,2507.05,-15.004213,49.628286,1115,-34.63,-40.85,-30.41,2.38,4.94,50.11,87.69,98.79,open
3887,344,2508,342.82,2510.9,-15.065052,50.261498,1278,-33.98,-46.07,-20.7,4.89,11.27,61.08,106.89,93.57,easy
3888,375,2505,375.37,2507.58,-15.012532,50.776746,1243,-32.41,-45.21,-7.71,6.56,14.76,58.68,102.68,90.86,easy
3889,407,2512,404.89,2510.73,-15.062365,51.244082,1169,-30.78,-43.68,0.87,6.04,14.72,73.83,129.21,90.54,easy
3890,429,2519,431.32,2517.33,-15.166921,51.66249,898,-38.45,-48.36,-12.71,5.97,13.7,95.37,166.9,89.49,easy
3891,457,2511,458.57,2512.01,-15.082664,52.093861,1178,-33.23,-48.85,45.39,10.38,25.03,107.56,188.23,81.75,easy
3892,498,2515,495.99,2510.94,-15.065714,52.68627,1077,16.55,-38.51,114.96,19.56,47.64,129.02,225.79,65.42,moderate
3893,527,2508,526.79,2506.58,-14.996727,53.173947,962,105.24,-6.01,222.86,29.92,80.77,131.54,230.2,52.99,rough
3894,556,2517,558.22,2516.13,-15.147855,53.671513,1076,153.8,72.78,242.65,36.27,89.71,145.73,255.03,52.33,rough
3895,598,2512,593.1,2508.99,-15.034877,54.223617,888,203.12,114.49,357.72,34.36,97.28,125.06,218.86,51.72,rough
3896,615,2518,617.08,2517.54,-15.170269,54.603347,734,242.3,181.58,373.21,33.82,94.28,124.86,218.51,51.56,rough
3897,647,2507,647.85,2509.35,-15.040639,55.090351,1119,270.39,129.99,400.5,45.23,148.78,112.76,197.33,49.44,rough
3898,689,2514,685.12,2512.1,-15.084041,55.680446,1247,259.54,20.97,540.01,54.24,231.65,120.23,210.4,46.58,rough
3899,710,2520,714.15,2517.74,-15.173344,56.140047,1165,83.35,13.58,267.29,30.36,84.6,136.14,238.25,53.0,rough
3900,750,2511,746.89,2508.88,-15.033066,56.658284,1084,67.01,13.07,148.68,35.48,88.1,147.0,257.26,52.99,rough
3901,786,2508,786.48,2508.92,-15.033743,57.285012,1113,99.26,51.06,154.02,23.73,53.48,175.07,306.38,57.75,rough
3902,824,2510,822.08,2509.18,-15.03788,57.848602,930,61.58,28.7,114.48,21.91,49.94,203.66,356.4,61.14,moderate
3903,854,2513,854.37,2514.31,-15.119089,58.359815,737,34.21,1.6,72.19,16.11,37.17,233.68,408.93,71.38,moderate
3904,878,2509,879.34,2508.54,-15.027814,58.755171,846,17.52,-5.57,53.16,13.13,29.52,252.9,442.58,76.69,easy
3905,906,2509,906.88,2508.81,-15.03198,59.191141,932,39.34,0.21,65.44,14.06,29.53,273.46,478.55,75.0,easy
3906,943,2513,941.1,2514.39,-15.120393,59.732811,1062,37.52,14.52,64.96,14.05,30.23,278.16,486.79,75.01,easy
3907,967,2502,968.11,2505.17,-14.974472,60.160483,809,63.08,20.87,164.7,18.59,48.87,267.27,467.73,66.66,moderate
3908,1002,2513,1004.77,2513.83,-15.111454,60.740732,1272,117.06,37.24,295.93,35.83,100.5,276.62,484.09,52.21,rough
3909,1047,2520,1041.52,2512.78,-15.09494,61.322555,1018,105.0,39.12,273.47,32.98,91.38,280.29,490.51,52.61,rough
3910,1068,2520,1070.84,2517.99,-15.177358,61.786813,901,104.57,45.06,227.17,26.49,60.64,292.37,511.65,53.7,rough
3911,1099,2519,1100.27,2515.23,-15.133713,62.252585,1330,89.81,48.34,147.58,20.69,48.33,299.65,524.38,63.03,moderate
3912,1138,2519,1135.8,2511.81,-15.079561,62.81512,1045,145.09,96.73,190.95,22.16,51.44,311.75,545.57,60.1,moderate
3913,1164,2518,1167.51,2513.37,-15.104274,63.317087,1012,172.19,124.54,231.67,31.38,74.54,329.4,576.45,52.74,rough
3914,1207,2502,1204.3,2510.16,-15.053331,63.899581,1144,213.41,87.89,326.63,43.73,131.97,348.39,609.69,50.43,rough
3915,1235,2503,1235.81,2508.52,-15.027475,64.398451,1074,282.17,191.74,389.11,33.13,83.39,367.69,643.46,51.67,rough
3916,1267,2508,1263.48,2510.28,-15.055346,64.836406,647,170.22,104.24,258.98,28.41,72.84,388.1,679.17,52.82,rough
3917,1287,2506,1292.91,2508.67,-15.029786,65.302269,1037,100.63,36.25,163.26,33.37,75.22,408.38,714.67,53.21,rough
3918,1333,2518,1326.81,2515.97,-15.145438,65.839018,1066,63.58,23.57,162.31,25.53,63.64,438.85,767.99,54.65,rough
3919,1352,2520,1356.15,2516.82,-15.158908,66.3034,1026,158.15,28.8,296.18,35.53,107.64,462.36,809.12,51.67,rough
3920,1392,2508,1388.21,2506.46,-14.994828,66.810953,1078,428.91,93.8,865.46,56.87,245.63,482.28,843.99,44.91,rough
3921,1418,2515,1421.04,2512.42,-15.089189,67.330719,970,654.08,170.18,1276.38,76.05,617.77,512.98,897.72,30.19,severe
3922,1460,2518,1458.96,2516.65,-15.156209,67.931094,821,1139.87,605.79,1690.27,75.06,544.51,547.42,957.99,29.42,severe
3923,1479,2502,1481.78,2502.82,-14.937212,68.292373,909,1270.42,806.87,1658.66,71.73,433.14,560.43,980.76,32.46,severe
3924,1522,2520,1519.62,2516.79,-15.158435,68.891331,989,856.94,619.62,1093.22,58.25,255.44,600.35,1050.62,41.6,severe
3925,1542,2510,1543.66,2512.03,-15.082932,69.271914,866,825.99,631.24,1071.6,54.23,200.61,611.04,1069.32,43.76,rough
3926,1575,2510,1577.85,2510.69,-15.061754,69.813166,1431,769.95,388.13,1220.89,63.33,312.16,583.22,1020.63,40.2,severe
3927,1619,2509,1615.97,2509.94,-15.049967,70.416606,1124,697.85,425.1,992.31,59.5,248.78,545.2,954.1,42.94,rough
3928,1646,2512,1647.75,2513.86,-15.111928,70.919862,1084,885.59,519.41,1355.02,63.24,325.55,514.08,899.64,38.93,severe
