cell_id,state_id,state_name,province_id,province_name
3826,27,Marches of Petrello,69,Fivania Captaincy
3827,27,Marches of Petrello,77,Ponteleo Earldom
3828,27,Marches of Petrello,76,Vallanolaqui Earldom
3829,27,Marches of Petrello,76,Vallanolaqui Earldom
3830,27,Marches of Petrello,76,Vallanolaqui Earldom
3831,27,Marches of Petrello,76,Vallanolaqui Earldom
3832,27,Marches of Petrello,76,Vallanolaqui Earldom
3833,27,Marches of Petrello,76,Vallanolaqui Earldom
3834,27,Marches of Petrello,121,Sarbakorlalia Territory
3835,27,Marches of Petrello,121,Sarbakorlalia Territory
3836,27,Marches of Petrello,121,Sarbakorlalia Territory
3837,27,Marches of Petrello,121,Sarbakorlalia Territory
3838,27,Marches of Petrello,121,Sarbakorlalia Territory
3839,0,Neutrals,0,
3840,0,Neutrals,0,
3841,31,Duchy of Witfordburia,100,Cuapantema County
3842,31,Duchy of Witfordburia,100,Cuapantema County
3843,31,Duchy of Witfordburia,100,Cuapantema County
3844,31,Duchy of Witfordburia,101,Gerara County
3845,31,Duchy of Witfordburia,101,Gerara County
3846,31,Duchy of Witfordburia,99,Castra County
3847,31,Duchy of Witfordburia,99,Castra County
3848,31,Duchy of Witfordburia,99,Castra County
3849,0,Neutrals,0,
3850,0,Neutrals,0,
3851,0,Neutrals,0,
3852,0,Neutrals,0,
3853,0,Neutrals,0,
3854,0,Neutrals,0,
3855,31,Duchy of Witfordburia,0,
3856,31,Duchy of Witfordburia,0,
3857,31,Duchy of Witfordburia,0,
3858,31,Duchy of Witfordburia,0,
3859,31,Duchy of Witfordburia,0,
3860,31,Duchy of Witfordburia,0,
3861,31,Duchy of Witfordburia,0,
3862,31,Duchy of Witfordburia,0,
3863,31,Duchy of Witfordburia,0,
3864,31,Duchy of Witfordburia,0,
3865,31,Duchy of Witfordburia,0,
3866,0,Neutrals,0,
3867,0,Neutrals,0,
3868,0,Neutrals,0,
3869,0,Neutrals,0,
3870,0,Neutrals,0,
3871,0,Neutrals,0,
3872,0,Neutrals,0,
3873,0,Neutrals,0,
3874,0,Neutrals,0,
3875,0,Neutrals,0,
3876,0,Neutrals,0,
3877,0,Neutrals,0,
3878,30,Herviorum City-state,0,
3879,30,Herviorum City-state,0,
3880,30,Herviorum City-state,0,
3881,30,Herviorum City-state,0,
3882,30,Herviorum City-state,0,
3883,30,Herviorum City-state,0,
3884,35,Duchy of Quenolistes,0,
3885,35,Duchy of Quenolistes,0,
3886,35,Duchy of Quenolistes,0,
3887,35,Duchy of Quenolistes,0,
3888,35,Duchy of Quenolistes,0,
3889,35,Duchy of Quenolistes,0,
3890,35,Duchy of Quenolistes,0,
3891,35,Duchy of Quenolistes,0,
3892,35,Duchy of Quenolistes,0,
3893,35,Duchy of Quenolistes,0,
3894,35,Duchy of Quenolistes,0,
3895,35,Duchy of Quenolistes,0,
3896,35,Duchy of Quenolistes,0,
3897,35,Duchy of Quenolistes,0,
3898,35,Duchy of Quenolistes,0,
3899,35,Duchy of Quenolistes,0,
3900,35,Duchy of Quenolistes,0,
3901,35,Duchy of Quenolistes,0,
3902,35,Duchy of Quenolistes,0,
3903,25,Latocail Naharcan,60,Breharcan County
3904,32,Nekosdamkoda,0,
3905,32,Nekosdamkoda,0,
3906,32,Nekosdamkoda,0,
3907,32,Nekosdamkoda,0,
3908,32,Nekosdamkoda,0,
3909,32,Nekosdamkoda,0,
3910,32,Nekosdamkoda,0,
3911,32,Nekosdamkoda,129,Mailinsarkia Clan
3912,32,Nekosdamkoda,129,Mailinsarkia Clan
3913,32,Nekosdamkoda,129,Mailinsarkia Clan
3914,27,Marches of Petrello,66,Sezania Captaincy
3915,27,Marches of Petrello,66,Sezania Captaincy
3916,27,Marches of Petrello,77,Ponteleo Earldom
3917,27,Marches of Petrello,77,Ponteleo Earldom
3918,27,Marches of Petrello,77,Ponteleo Earldom
3919,0,Neutrals,0,
3920,0,Neutrals,0,
3921,27,Marches of Petrello,76,Vallanolaqui Earldom
3922,27,Marches of Petrello,76,Vallanolaqui Earldom
3923,27,Marches of Petrello,76,Vallanolaqui Earldom
3924,27,Marches of Petrello,76,Vallanolaqui Earldom
3925,27,Marches of Petrello,76,Vallanolaqui Earldom
3926,27,Marches of Petrello,76,Vallanolaqui Earldom
3927,27,Marches of Petrello,76,Vallanolaqui Earldom
3928,27,Marches of Petrello,76,Vallanolaqui Earldom
3929,27,Marches of Petrello,76,Vallanolaqui Earldom
3930,27,Marches of Petrello,76,Vallanolaqui Earldom
3931,27,Marches of Petrello,76,Vallanolaqui Earldom
3932,27,Marches of Petrello,121,Sarbakorlalia Territory
3933,27,Marches of Petrello,121,Sarbakorlalia Territory
3934,27,Marches of Petrello,121,Sarbakorlalia Territory
3935,27,Marches of Petrello,121,Sarbakorlalia Territory
3936,27,Marches of Petrello,121,Sarbakorlalia Territory
3937,27,Marches of Petrello,121,Sarbakorlalia Territory
3938,27,Marches of Petrello,121,Sarbakorlalia Territory
3939,0,Neutrals,0,
3940,0,Neutrals,0,
3941,0,Neutrals,0,
3942,0,Neutrals,0,
3943,31,Duchy of Witfordburia,100,Cuapantema County
3944,31,Duchy of Witfordburia,100,Cuapantema County
3945,31,Duchy of Witfordburia,100,Cuapantema County
3946,0,Neutrals,0,
3947,31,Duchy of Witfordburia,101,Gerara County
3948,31,Duchy of Witfordburia,101,Gerara County
3949,31,Duchy of Witfordburia,0,
3950,0,Neutrals,0,
3951,0,Neutrals,0,
3952,0,Neutrals,0,
3953,0,Neutrals,0,
3954,0,Neutrals,0,
3955,31,Duchy of Witfordburia,0,
3956,31,Duchy of Witfordburia,0,
3957,31,Duchy of Witfordburia,0,
3958,31,Duchy of Witfordburia,0,
3959,31,Duchy of Witfordburia,0,
3960,31,Duchy of Witfordburia,0,
3961,31,Duchy of Witfordburia,0,
3962,31,Duchy of Witfordburia,0,
3963,31,Duchy of Witfordburia,0,
3964,31,Duchy of Witfordburia,0,
3965,0,Neutrals,0,
3966,0,Neutrals,0,
3967,0,Neutrals,0,
3968,0,Neutrals,0,
3969,0,Neutrals,0,
3970,0,Neutrals,0,
3971,0,Neutrals,0,
3972,0,Neutrals,0,
3973,0,Neutrals,0,
3974,0,Neutrals,0,
3975,0,Neutrals,0,
3976,0,Neutrals,0,
3977,0,Neutrals,0,
3978,30,Herviorum City-state,0,
3979,30,Herviorum City-state,0,
3980,30,Herviorum City-state,0,
3981,30,Herviorum City-state,0,
3982,35,Duchy of Quenolistes,0,
3983,35,Duchy of Quenolistes,0,
3984,35,Duchy of Quenolistes,0,
3985,35,Duchy of Quenolistes,0,
3986,35,Duchy of Quenolistes,0,
3987,35,Duchy of Quenolistes,0,
3988,35,Duchy of Quenolistes,0,
3989,35,Duchy of Quenolistes,0,
3990,35,Duchy of Quenolistes,0,
3991,35,Duchy of Quenolistes,0,
3992,35,Duchy of Quenolistes,0,
3993,35,Duchy of Quenolistes,0,
3994,36,Duchy of Eleral,0,
3995,36,Duchy of Eleral,0,
3996,35,Duchy of Quenolistes,0,
3997,35,Duchy of Quenolistes,0,
3998,35,Duchy of Quenolistes,0,
3999,35,Duchy of Quenolistes,0,
4000,35,Duchy of Quenolistes,0,
4001,35,Duchy of Quenolistes,0,
4002,32,Nekosdamkoda,0,
4003,32,Nekosdamkoda,0,
4004,32,Nekosdamkoda,0,
4005,32,Nekosdamkoda,0,
4006,32,Nekosdamkoda,0,
4007,32,Nekosdamkoda,0,
4008,32,Nekosdamkoda,0,
4009,32,Nekosdamkoda,0,
4010,32,Nekosdamkoda,0,
4011,32,Nekosdamkoda,129,Mailinsarkia Clan
4012,32,Nekosdamkoda,129,Mailinsarkia Clan
4013,32,Nekosdamkoda,129,Mailinsarkia Clan
4014,34,Duchy of Petlancia,0,
4015,27,Marches of Petrello,77,Ponteleo Earldom
4016,34,Duchy of Petlancia,0,
4017,34,Duchy of Petlancia,133,Morromarvi Earldom
4018,34,Duchy of Petlancia,0,
4019,0,Neutrals,0,
4020,0,Neutrals,0,
4021,0,Neutrals,0,
4022,0,Neutrals,0,
4023,0,Neutrals,0,
4024,0,Neutrals,0,
4025,0,Neutrals,0,
4026,27,Marches of Petrello,76,Vallanolaqui Earldom
4027,27,Marches of Petrello,76,Vallanolaqui Earldom
4028,27,Marches of Petrello,76,Vallanolaqui Earldom
4029,27,Marches of Petrello,76,Vallanolaqui Earldom
4030,27,Marches of Petrello,76,Vallanolaqui Earldom
4031,27,Marches of Petrello,76,Vallanolaqui Earldom
4032,27,Marches of Petrello,76,Vallanolaqui Earldom
4033,27,Marches of Petrello,76,Vallanolaqui Earldom
4034,27,Marches of Petrello,76,Vallanolaqui Earldom
4035,27,Marches of Petrello,76,Vallanolaqui Earldom
4036,27,Marches of Petrello,76,Vallanolaqui Earldom
4037,27,Marches of Petrello,76,Vallanolaqui Earldom
4038,27,Marches of Petrello,76,Vallanolaqui Earldom
4039,27,Marches of Petrello,76,Vallanolaqui Earldom
4040,27,Marches of Petrello,121,Sarbakorlalia Territory
4041,27,Marches of Petrello,121,Sarbakorlalia Territory
4042,27,Marches of Petrello,121,Sarbakorlalia Territory
4043,0,Neutrals,0,
4044,0,Neutrals,0,
4045,0,Neutrals,0,
4046,0,Neutrals,0,
4047,0,Neutrals,0,
4048,0,Neutrals,0,
4049,0,Neutrals,0,
4050,0,Neutrals,0,
4051,0,Neutrals,0,
4052,0,Neutrals,0,
4053,0,Neutrals,0,
4054,0,Neutrals,0,
4055,31,Duchy of Witfordburia,0,
4056,31,Duchy of Witfordburia,0,
4057,31,Duchy of Witfordburia,0,
4058,31,Duchy of Witfordburia,0,
4059,31,Duchy of Witfordburia,0,
4060,0,Neutrals,0,
4061,0,Neutrals,0,
4062,0,Neutrals,0,
4063,0,Neutrals,0,
4064,31,Duchy of Witfordburia,0,
4065,31,Duchy of Witfordburia,0,
4066,31,Duchy of Witfordburia,0,
4067,31,Duchy of Witfordburia,0,
4068,31,Duchy of Witfordburia,0,
4069,31,Duchy of Witfordburia,0,
4070,31,Duchy of Witfordburia,0,
4071,31,Duchy of Witfordburia,0,
4072,31,Duchy of Witfordburia,0,
4073,31,Duchy of Witfordburia,0,
4074,31,Duchy of Witfordburia,0,
4075,36,Duchy of Eleral,0,
4076,36,Duchy of Eleral,0,
4077,36,Duchy of Eleral,0,
4078,36,Duchy of Eleral,0,
4079,0,Neutrals,0,
4080,0,Neutrals,0,
4081,0,Neutrals,0,
4082,0,Neutrals,0,
4083,0,Neutrals,0,
4084,0,Neutrals,0,
4085,0,Neutrals,0,
4086,0,Neutrals,0,
4087,0,Neutrals,0,
4088,0,Neutrals,0,
4089,30,Herviorum City-state,0,
4090,30,Herviorum City-state,0,
4091,30,Herviorum City-state,0,
4092,30,Herviorum City-state,0,
4093,30,Herviorum City-state,0,
4094,35,Duchy of Quenolistes,0,
4095,36,Duchy of Eleral,0,
4096,36,Duchy of Eleral,0,
4097,36,Duchy of Eleral,0,
4098,36,Duchy of Eleral,0,
4099,35,Duchy of Quenolistes,0,
4100,36,Duchy of Eleral,0,
4101,36,Duchy of Eleral,0,
4102,35,Duchy of Quenolistes,0,
4103,35,Duchy of Quenolistes,0,
4104,35,Duchy of Quenolistes,0,
4105,36,Duchy of Eleral,0,
4106,36,Duchy of Eleral,0,
4107,36,Duchy of Eleral,0,
4108,36,Duchy of Eleral,0,
4109,36,Duchy of Eleral,0,
4110,36,Duchy of Eleral,0,
4111,35,Duchy of Quenolistes,0,
4112,36,Duchy of Eleral,0,
4113,32,Nekosdamkoda,0,
4114,32,Nekosdamkoda,0,
4115,32,Nekosdamkoda,0,
4116,32,Nekosdamkoda,0,
4117,32,Nekosdamkoda,0,
4118,32,Nekosdamkoda,0,
4119,32,Nekosdamkoda,0,
4120,32,Nekosdamkoda,0,
4121,32,Nekosdamkoda,0,
4122,32,Nekosdamkoda,0,
4123,32,Nekosdamkoda,0,
4124,32,Nekosdamkoda,0,
4125,32,Nekosdamkoda,129,Mailinsarkia Clan
4126,34,Duchy of Petlancia,0,
4127,34,Duchy of Petlancia,0,
4128,34,Duchy of Petlancia,0,
4129,34,Duchy of Petlancia,0,
4130,34,Duchy of Petlancia,0,
4131,34,Duchy of Petlancia,0,
4132,0,Neutrals,0,
4133,0,Neutrals,0,
4134,0,Neutrals,0,
4135,0,Neutrals,0,
4136,0,Neutrals,0,
4137,0,Neutrals,0,
4138,0,Neutrals,0,
4139,0,Neutrals,0,
4140,0,Neutrals,0,
4141,0,Neutrals,0,
4142,0,Neutrals,0,
4143,0,Neutrals,0,
4144,0,Neutrals,0,
4145,0,Neutrals,0,
4146,0,Neutrals,0,
4147,0,Neutrals,0,
4148,27,Marches of Petrello,76,Vallanolaqui Earldom
4149,27,Marches of Petrello,76,Vallanolaqui Earldom
4150,27,Marches of Petrello,76,Vallanolaqui Earldom
4151,27,Marches of Petrello,76,Vallanolaqui Earldom
4152,27,Marches of Petrello,76,Vallanolaqui Earldom
4153,27,Marches of Petrello,76,Vallanolaqui Earldom
4154,27,Marches of Petrello,76,Vallanolaqui Earldom
4155,27,Marches of Petrello,76,Vallanolaqui Earldom
4156,27,Marches of Petrello,76,Vallanolaqui Earldom
4157,0,Neutrals,0,
4158,0,Neutrals,0,
4159,0,Neutrals,0,
4160,27,Marches of Petrello,121,Sarbakorlalia Territory
4161,27,Marches of Petrello,121,Sarbakorlalia Territory
4162,27,Marches of Petrello,121,Sarbakorlalia Territory
4163,27,Marches of Petrello,121,Sarbakorlalia Territory
4164,0,Neutrals,0,
4165,0,Neutrals,0,
4166,0,Neutrals,0,
4167,0,Neutrals,0,
4168,0,Neutrals,0,
4169,0,Neutrals,0,
4170,0,Neutrals,0,
4171,0,Neutrals,0,
4172,0,Neutrals,0,
4173,0,Neutrals,0,
4174,31,Duchy of Witfordburia,0,
4175,31,Duchy of Witfordburia,0,
4176,0,Neutrals,0,
4177,0,Neutrals,0,
4178,0,Neutrals,0,
4179,0,Neutrals,0,
4180,0,Neutrals,0,
4181,0,Neutrals,0,
4182,31,Duchy of Witfordburia,0,
4183,31,Duchy of Witfordburia,0,
4184,31,Duchy of Witfordburia,0,
4185,31,Duchy of Witfordburia,0,
4186,31,Duchy of Witfordburia,0,
4187,31,Duchy of Witfordburia,0,
4188,31,Duchy of Witfordburia,0,
4189,31,Duchy of Witfordburia,0,
4190,31,Duchy of Witfordburia,0,
4191,31,Duchy of Witfordburia,0,
4192,36,Duchy of Eleral,0,
4193,36,Duchy of Eleral,0,
4194,36,Duchy of Eleral,0,
4195,36,Duchy of Eleral,0,
4196,36,Duchy of Eleral,0,
4197,36,Duchy of Eleral,0,
4198,36,Duchy of Eleral,0,
4199,36,Duchy of Eleral,0,
4200,36,Duchy of Eleral,0,
4201,36,Duchy of Eleral,0,
4202,36,Duchy of Eleral,0,
4203,36,Duchy of Eleral,0,
4204,36,Duchy of Eleral,0,
4205,36,Duchy of Eleral,0,
4206,36,Duchy of Eleral,0,
4207,36,Duchy of Eleral,0,
4208,36,Duchy of Eleral,0,
4209,36,Duchy of Eleral,0,
4210,36,Duchy of Eleral,0,
4211,36,Duchy of Eleral,0,
4212,36,Duchy of Eleral,0,
4213,36,Duchy of Eleral,0,
4214,36,Duchy of Eleral,0,
4215,36,Duchy of Eleral,0,
4216,36,Duchy of Eleral,0,
4217,36,Duchy of Eleral,0,
4218,36,Duchy of Eleral,0,
4219,36,Duchy of Eleral,0,
4220,36,Duchy of Eleral,0,
4221,36,Duchy of Eleral,0,
4222,36,Duchy of Eleral,0,
4223,36,Duchy of Eleral,0,
4224,36,Duchy of Eleral,0,
4225,36,Duchy of Eleral,0,
4226,36,Duchy of Eleral,0,
4227,36,Duchy of Eleral,0,
4228,32,Nekosdamkoda,0,
4229,32,Nekosdamkoda,0,
4230,32,Nekosdamkoda,0,
4231,32,Nekosdamkoda,0,
4232,32,Nekosdamkoda,0,
4233,32,Nekosdamkoda,0,
4234,32,Nekosdamkoda,0,
4235,32,Nekosdamkoda,0,
4236,32,Nekosdamkoda,0,
4237,32,Nekosdamkoda,0,
4238,32,Nekosdamkoda,0,
4239,32,Nekosdamkoda,129,Mailinsarkia Clan
4240,32,Nekosdamkoda,129,Mailinsarkia Clan
4241,34,Duchy of Petlancia,0,
4242,34,Duchy of Petlancia,0,
4243,34,Duchy of Petlancia,0,
4244,34,Duchy of Petlancia,0,
4245,34,Duchy of Petlancia,0,
4246,34,Duchy of Petlancia,0,
4247,34,Duchy of Petlancia,0,
4248,0,Neutrals,0,
4249,0,Neutrals,0,
4250,0,Neutrals,0,
4251,0,Neutrals,0,
4252,0,Neutrals,0,
4253,0,Neutrals,0,
4254,0,Neutrals,0,
4255,0,Neutrals,0,
4256,0,Neutrals,0,
4257,0,Neutrals,0,
4258,0,Neutrals,0,
4259,0,Neutrals,0,
4260,0,Neutrals,0,
4261,0,Neutrals,0,
4262,0,Neutrals,0,
4263,0,Neutrals,0,
4264,0,Neutrals,0,
4265,0,Neutrals,0,
4266,0,Neutrals,0,
4267,0,Neutrals,0,
4268,0,Neutrals,0,
4269,0,Neutrals,0,
4270,0,Neutrals,0,
4271,0,Neutrals,0,
4272,0,Neutrals,0,
4273,0,Neutrals,0,
4274,0,Neutrals,0,
4275,0,Neutrals,0,
4276,27,Marches of Petrello,121,Sarbakorlalia Territory
4277,0,Neutrals,0,
4278,0,Neutrals,0,
4279,0,Neutrals,0,
4280,0,Neutrals,0,
4281,0,Neutrals,0,
4282,0,Neutrals,0,
4283,31,Duchy of Witfordburia,0,
4284,31,Duchy of Witfordburia,0,
4285,31,Duchy of Witfordburia,0,
4286,0,Neutrals,0,
4287,0,Neutrals,0,
4288,0,Neutrals,0,
4289,0,Neutrals,0,
4290,0,Neutrals,0,
4291,0,Neutrals,0,
4292,0,Neutrals,0,
4293,0,Neutrals,0,
4294,31,Duchy of Witfordburia,0,
4295,31,Duchy of Witfordburia,0,
4296,31,Duchy of Witfordburia,0,
4297,31,Duchy of Witfordburia,0,
4298,31,Duchy of Witfordburia,0,
4299,31,Duchy of Witfordburia,0,
4300,31,Duchy of Witfordburia,0,
4301,31,Duchy of Witfordburia,0,
4302,31,Duchy of Witfordburia,0,
4303,36,Duchy of Eleral,0,
4304,36,Duchy of Eleral,0,
4305,36,Duchy of Eleral,0,
4306,36,Duchy of Eleral,0,
4307,36,Duchy of Eleral,0,
4308,36,Duchy of Eleral,0,
4309,36,Duchy of Eleral,0,
4310,36,Duchy of Eleral,0,
4311,36,Duchy of Eleral,0,
4312,36,Duchy of Eleral,0,
4313,36,Duchy of Eleral,0,
4314,36,Duchy of Eleral,0,
4315,36,Duchy of Eleral,0,
4316,36,Duchy of Eleral,0,
4317,36,Duchy of Eleral,0,
4318,36,Duchy of Eleral,0,
4319,36,Duchy of Eleral,0,
4320,36,Duchy of Eleral,0,
4321,36,Duchy of Eleral,0,
4322,36,Duchy of Eleral,0,
4323,36,Duchy of Eleral,0,
4324,36,Duchy of Eleral,0,
4325,36,Duchy of Eleral,0,
4326,36,Duchy of Eleral,0,
4327,36,Duchy of Eleral,0,
4328,36,Duchy of Eleral,0,
4329,36,Duchy of Eleral,0,
4330,32,Nekosdamkoda,0,
4331,32,Nekosdamkoda,0,
4332,32,Nekosdamkoda,0,
4333,36,Duchy of Eleral,0,
4334,36,Duchy of Eleral,0,
4335,32,Nekosdamkoda,0,
4336,32,Nekosdamkoda,0,
4337,32,Nekosdamkoda,0,
4338,32,Nekosdamkoda,0,
4339,32,Nekosdamkoda,0,
4340,32,Nekosdamkoda,0,
4341,32,Nekosdamkoda,0,
4342,32,Nekosdamkoda,0,
4343,32,Nekosdamkoda,0,
4344,32,Nekosdamkoda,0,
4345,34,Duchy of Petlancia,0,
4346,34,Duchy of Petlancia,0,
4347,34,Duchy of Petlancia,0,
4348,34,Duchy of Petlancia,0,
4349,34,Duchy of Petlancia,0,
4350,34,Duchy of Petlancia,0,
4351,34,Duchy of Petlancia,0,
4352,34,Duchy of Petlancia,0,
4353,34,Duchy of Petlancia,0,
4354,34,Duchy of Petlancia,0,
4355,34,Duchy of Petlancia,0,
4356,34,Duchy of Petlancia,0,
4357,34,Duchy of Petlancia,0,
4358,34,Duchy of Petlancia,0,
4359,34,Duchy of Petlancia,0,
4360,34,Duchy of Petlancia,0,
4361,0,Neutrals,0,
4362,0,Neutrals,0,
4363,0,Neutrals,0,
4364,0,Neutrals,0,
4365,0,Neutrals,0,
4366,0,Neutrals,0,
4367,0,Neutrals,0,
4368,0,Neutrals,0,
4369,0,Neutrals,0,
4370,0,Neutrals,0,
4371,27,Marches of Petrello,121,Sarbakorlalia Territory
4372,27,Marches of Petrello,0,
4373,0,Neutrals,0,
4374,0,Neutrals,0,
4375,0,Neutrals,0,
4376,0,Neutrals,0,
4377,0,Neutrals,0,
4378,0,Neutrals,0,
4379,31,Duchy of Witfordburia,0,
4380,31,Duchy of Witfordburia,0,
4381,31,Duchy of Witfordburia,0,
4382,0,Neutrals,0,
4383,0,Neutrals,0,
4384,0,Neutrals,0,
4385,0,Neutrals,0,
4386,31,Duchy of Witfordburia,0,
4387,31,Duchy of Witfordburia,0,
4388,31,Duchy of Witfordburia,0,
4389,31,Duchy of Witfordburia,0,
4390,31,Duchy of Witfordburia,0,
4391,31,Duchy of Witfordburia,0,
4392,31,Duchy of Witfordburia,0,
4393,31,Duchy of Witfordburia,0,
4394,31,Duchy of Witfordburia,0,
4395,31,Duchy of Witfordburia,0,
4396,31,Duchy of Witfordburia,0,
4397,31,Duchy of Witfordburia,0,
4398,31,Duchy of Witfordburia,0,
4399,33,Duchy of Temalimco,0,
4400,33,Duchy of Temalimco,0,
4401,33,Duchy of Temalimco,0,
4402,33,Duchy of Temalimco,0,
4403,36,Duchy of Eleral,0,
4404,36,Duchy of Eleral,0,
4405,36,Duchy of Eleral,0,
4406,36,Duchy of Eleral,0,
4407,36,Duchy of Eleral,0,
4408,36,Duchy of Eleral,0,
4409,36,Duchy of Eleral,0,
4410,36,Duchy of Eleral,0,
4411,36,Duchy of Eleral,0,
4412,36,Duchy of Eleral,0,
4413,36,Duchy of Eleral,0,
4414,36,Duchy of Eleral,0,
4415,36,Duchy of Eleral,0,
4416,36,Duchy of Eleral,0,
4417,36,Duchy of Eleral,0,
4418,36,Duchy of Eleral,0,
4419,36,Duchy of Eleral,0,
4420,36,Duchy of Eleral,0,
4421,36,Duchy of Eleral,0,
4422,32,Nekosdamkoda,0,
4423,32,Nekosdamkoda,0,
4424,32,Nekosdamkoda,0,
4425,32,Nekosdamkoda,0,
4426,32,Nekosdamkoda,0,
4427,32,Nekosdamkoda,0,
4428,32,Nekosdamkoda,0,
4429,32,Nekosdamkoda,0,
4430,32,Nekosdamkoda,0,
4431,32,Nekosdamkoda,0,
4432,32,Nekosdamkoda,0,
4433,32,Nekosdamkoda,0,
4434,32,Nekosdamkoda,0,
4435,32,Nekosdamkoda,0,
4436,32,Nekosdamkoda,0,
4437,34,Duchy of Petlancia,0,
4438,34,Duchy of Petlancia,0,
4439,34,Duchy of Petlancia,0,
4440,34,Duchy of Petlancia,0,
4441,34,Duchy of Petlancia,0,
4442,34,Duchy of Petlancia,0,
4443,34,Duchy of Petlancia,0,
4444,34,Duchy of Petlancia,0,
4445,34,Duchy of Petlancia,0,
4446,34,Duchy of Petlancia,0,
4447,34,Duchy of Petlancia,0,
4448,34,Duchy of Petlancia,0,
4449,34,Duchy of Petlancia,0,
4450,34,Duchy of Petlancia,0,
4451,34,Duchy of Petlancia,0,
4452,34,Duchy of Petlancia,0,
4453,34,Duchy of Petlancia,0,
4454,0,Neutrals,0,
4455,0,Neutrals,0,
4456,0,Neutrals,0,
4457,0,Neutrals,0,
4458,0,Neutrals,0,
4459,0,Neutrals,0,
4460,0,Neutrals,0,
4461,0,Neutrals,0,
4462,0,Neutrals,0,
4463,0,Neutrals,0,
4464,0,Neutrals,0,
4465,0,Neutrals,0,
4466,0,Neutrals,0,
4467,0,Neutrals,0,
4468,31,Duchy of Witfordburia,0,
4469,31,Duchy of Witfordburia,0,
4470,31,Duchy of Witfordburia,0,
4471,0,Neutrals,0,
4472,0,Neutrals,0,
4473,31,Duchy of Witfordburia,0,
4474,31,Duchy of Witfordburia,0,
4475,31,Duchy of Witfordburia,0,
4476,31,Duchy of Witfordburia,0,
4477,31,Duchy of Witfordburia,0,
4478,31,Duchy of Witfordburia,0,
4479,31,Duchy of Witfordburia,0,
4480,31,Duchy of Witfordburia,0,
4481,31,Duchy of Witfordburia,0,
4482,31,Duchy of Witfordburia,0,
4483,31,Duchy of Witfordburia,0,
4484,31,Duchy of Witfordburia,0,
4485,31,Duchy of Witfordburia,0,
4486,31,Duchy of Witfordburia,0,
4487,31,Duchy of Witfordburia,0,
4488,31,Duchy of Witfordburia,0,
4489,31,Duchy of Witfordburia,0,
4490,33,Duchy of Temalimco,0,
4491,33,Duchy of Temalimco,0,
4492,33,Duchy of Temalimco,0,
4493,33,Duchy of Temalimco,0,
4494,33,Duchy of Temalimco,0,
4495,33,Duchy of Temalimco,0,
4496,33,Duchy of Temalimco,0,
4497,36,Duchy of Eleral,0,
4498,36,Duchy of Eleral,0,
4499,36,Duchy of Eleral,0,
4500,36,Duchy of Eleral,0,
4501,36,Duchy of Eleral,0,
4502,36,Duchy of Eleral,0,
4503,36,Duchy of Eleral,0,
4504,36,Duchy of Eleral,0,
4505,36,Duchy of Eleral,0,
4506,36,Duchy of Eleral,0,
4507,36,Duchy of Eleral,0,
4508,36,Duchy of Eleral,0,
4509,36,Duchy of Eleral,0,
4510,36,Duchy of Eleral,0,
4511,36,Duchy of Eleral,0,
4512,36,Duchy of Eleral,0,
4513,32,Nekosdamkoda,0,
4514,32,Nekosdamkoda,0,
4515,32,Nekosdamkoda,0,
4516,32,Nekosdamkoda,0,
4517,32,Nekosdamkoda,0,
4518,32,Nekosdamkoda,0,
4519,32,Nekosdamkoda,0,
4520,32,Nekosdamkoda,0,
4521,32,Nekosdamkoda,0,
4522,32,Nekosdamkoda,0,
4523,32,Nekosdamkoda,0,
4524,32,Nekosdamkoda,0,
4525,32,Nekosdamkoda,0,
4526,34,Duchy of Petlancia,0,
4527,34,Duchy of Petlancia,0,
4528,34,Duchy of Petlancia,0,
4529,34,Duchy of Petlancia,0,
4530,34,Duchy of Petlancia,0,
4531,34,Duchy of Petlancia,0,
4532,34,Duchy of Petlancia,0,
4533,34,Duchy of Petlancia,0,
4534,34,Duchy of Petlancia,0,
4535,34,Duchy of Petlancia,0,
4536,34,Duchy of Petlancia,0,
4537,34,Duchy of Petlancia,0,
4538,34,Duchy of Petlancia,0,
4539,34,Duchy of Petlancia,0,
4540,34,Duchy of Petlancia,0,
4541,34,Duchy of Petlancia,0,
4542,34,Duchy of Petlancia,0,
4543,0,Neutrals,0,
4544,0,Neutrals,0,
4545,0,Neutrals,0,
4546,0,Neutrals,0,
4547,0,Neutrals,0,
4548,0,Neutrals,0,
4549,0,Neutrals,0,
4550,0,Neutrals,0,
4551,0,Neutrals,0,
4552,0,Neutrals,0,
4553,0,Neutrals,0,
4554,0,Neutrals,0,
4555,31,Duchy of Witfordburia,0,
4556,31,Duchy of Witfordburia,0,
4557,31,Duchy of Witfordburia,0,
4558,0,Neutrals,0,
4559,31,Duchy of Witfordburia,0,
4560,31,Duchy of Witfordburia,0,
4561,31,Duchy of Witfordburia,0,
4562,31,Duchy of Witfordburia,0,
4563,31,Duchy of Witfordburia,0,
4564,31,Duchy of Witfordburia,0,
4565,31,Duchy of Witfordburia,0,
4566,31,Duchy of Witfordburia,0,
4567,31,Duchy of Witfordburia,0,
4568,31,Duchy of Witfordburia,0,
4569,31,Duchy of Witfordburia,0,
4570,31,Duchy of Witfordburia,0,
4571,31,Duchy of Witfordburia,0,
4572,31,Duchy of Witfordburia,0,
